id_evaluacion,id_cliente,fecha_evaluacion,score_crediticio,ingresos_mensuales,deuda_total,ratio_endeudamiento,num_impagos_12m,utilizacion_credito_pct,nivel_riesgo,probabilidad_impago
10108,2652,2025-12-31,697,1674.47,15175.73,75.52,0,50.1,alto,0.23159
10109,2652,2026-03-31,697,1674.47,26261.71,120,0,30.74,alto,0.32054
10110,2652,2026-06-30,687,1674.47,1034.14,5.15,0,40.76,medio,0.19782
10111,2653,2026-03-31,720,2006.5,9053.08,37.6,0,13.07,medio,0.1192
10112,2653,2026-06-30,712,2006.5,26567.61,110.34,0,23.48,alto,0.26602
10113,2654,2025-09-30,732,4329.28,55851.07,107.51,0,37.44,alto,0.22314
10114,2654,2025-12-31,776,4329.28,65308.11,120,0,44.68,medio,0.19661
10115,2654,2026-03-31,763,4329.28,46833.09,90.15,0,67.57,medio,0.14861
10116,2654,2026-06-30,757,4329.28,3420.07,6.58,0,30.79,bajo,0.0646
10117,2655,2025-09-30,566,785.08,2903.53,30.82,0,48.31,alto,0.68997
10118,2655,2025-12-31,553,785.08,96.28,1.02,0,28.04,alto,0.73815
10119,2655,2026-03-31,566,785.08,315.09,3.34,0,80.17,alto,0.68997
10120,2655,2026-06-30,578,785.08,12931.96,120,0,44.52,alto,0.79149
10121,2656,2025-09-30,625,888.62,312.76,2.93,0,53.78,alto,0.43224
10122,2656,2025-12-31,614,888.62,8237.89,77.25,0,53.62,alto,0.54633
10123,2656,2026-03-31,588,888.62,13954.28,120,0,68.5,alto,0.74869
10124,2656,2026-06-30,609,888.62,14719.32,120,0,37.31,alto,0.65455
10125,2657,2025-09-30,745,2283.79,24667.34,90.01,0,40.3,medio,0.16912
10126,2657,2025-12-31,748,2283.79,8914.12,32.53,0,22.36,bajo,0.07522
10127,2657,2026-03-31,711,2283.79,32105.49,117.15,0,42.35,alto,0.28178
10128,2657,2026-06-30,770,2283.79,40467.19,120,0,67.92,medio,0.20171
10129,2658,2025-09-30,793,1870.36,1488.49,6.63,0,51.01,bajo,0.03465
10130,2658,2025-12-31,799,1870.36,18195.33,81.07,0,39.35,medio,0.10332
10131,2658,2026-03-31,785,1870.36,26786.46,119.35,0,30.73,medio,0.18855
10132,2658,2026-06-30,787,1870.36,5911.15,26.34,0,35.5,bajo,0.03849
10133,2659,2025-09-30,810,5321.65,92312.61,120,0,24.54,medio,0.17567
10134,2659,2025-12-31,809,5321.65,74879.08,117.26,0,0,medio,0.17064
10135,2659,2026-03-31,779,5321.65,91614.4,120,0,22.73,medio,0.19425
10136,2659,2026-06-30,796,5321.65,36262.21,56.78,0,21.37,bajo,0.05644
10137,2660,2025-09-30,654,4286.64,39994.58,77.75,1,4.6,alto,0.40053
10138,2660,2025-12-31,663,4286.64,47285.22,91.92,1,56.17,alto,0.395
10139,2660,2026-03-31,692,4286.64,44237.57,86.0,1,73.52,alto,0.29078
10140,2660,2026-06-30,644,4286.64,9650.51,18.76,1,12.91,alto,0.3752
10141,2661,2025-12-31,811,2039.6,25123.1,102.65,0,40.2,medio,0.14052
10142,2661,2026-03-31,743,2039.6,22358.59,91.35,0,56.18,medio,0.1745
10143,2661,2026-06-30,748,2039.6,10754.74,43.94,0,31.69,bajo,0.07522
10144,2662,2025-09-30,781,1691.63,22391.02,110.3,0,0,medio,0.17334
10145,2662,2025-12-31,736,1691.63,18214.94,89.73,0,48.46,medio,0.18134
10146,2662,2026-03-31,748,1691.63,27851.02,120,0,39.35,alto,0.22522
10147,2662,2026-06-30,774,1691.63,12091.68,59.57,0,21.25,bajo,0.07739
10148,2663,2025-09-30,691,2499.05,40028.13,120,0,0,alto,0.33653
10149,2663,2025-12-31,688,2499.05,28744.42,95.85,0,27.71,alto,0.29665
10150,2663,2026-03-31,683,2499.05,28826.46,96.12,0,10.47,alto,0.31186
10151,2663,2026-06-30,687,2499.05,44331.92,120,0,88.15,alto,0.34782
10152,2664,2025-09-30,647,2199.04,6882.58,26.08,0,27.19,alto,0.33789
10153,2664,2025-12-31,617,2199.04,2332.17,8.84,0,45.01,alto,0.46822
10154,2664,2026-03-31,634,2199.04,6679.9,25.31,0,36.94,alto,0.39261
10155,2664,2026-06-30,674,2199.04,6610.41,25.05,0,21.24,alto,0.23801
10156,2665,2025-09-30,835,3273.62,43009.66,109.49,0,10.51,medio,0.14542
10157,2665,2025-12-31,821,3273.62,52774.88,120,0,27.95,medio,0.17112
10158,2665,2026-03-31,817,3273.62,27998.97,71.27,0,31.12,bajo,0.07522
10159,2665,2026-06-30,790,3273.62,52433.83,120,0,27.57,medio,0.18652
10160,2666,2025-09-30,597,4560.58,31401.48,57.38,1,35.49,alto,0.60857
10161,2666,2025-12-31,657,4560.58,67145.3,120,1,45.51,alto,0.47348
10162,2666,2026-03-31,651,4560.58,71754.44,120,1,55.02,alto,0.49681
10163,2666,2026-06-30,630,4560.58,28099.35,51.34,1,31.54,alto,0.44777
10164,2667,2025-09-30,587,1367.07,11130.23,67.85,0,26.11,alto,0.64874
10165,2667,2025-12-31,616,1367.07,23278.83,120,0,26.52,alto,0.62275
10166,2667,2026-03-31,610,1367.07,23011.28,120,0,60.99,alto,0.65
10167,2667,2026-06-30,607,1367.07,1166.52,7.11,0,48.71,alto,0.51363
10168,2668,2025-09-30,740,2533.27,1676.42,5.51,0,24.58,medio,0.08599
10169,2668,2025-12-31,776,2533.27,29360.0,96.58,0,47.53,medio,0.14977
10170,2668,2026-03-31,769,2533.27,23989.58,78.92,0,61.29,medio,0.12043
10171,2668,2026-06-30,770,2533.27,11230.7,36.94,0,0,bajo,0.05171
10172,2669,2025-09-30,729,3219.28,37589.47,97.3,0,18.32,medio,0.20767
10173,2669,2025-12-31,744,3219.28,57034.76,120,0,23.95,alto,0.23044
10174,2669,2026-03-31,759,3219.28,54705.62,120,0,44.26,medio,0.21244
10175,2669,2026-06-30,743,3219.28,53631.82,120,0,13.34,alto,0.2318
10176,2670,2025-09-30,737,3152.81,17210.97,45.49,0,26.76,medio,0.09135
10177,2670,2025-12-31,716,3152.81,9857.39,26.05,0,0,medio,0.12705
10178,2670,2026-03-31,724,3152.81,45999.09,120,0,60.12,alto,0.26178
10179,2670,2026-06-30,721,3152.81,7275.48,19.23,0,55.19,medio,0.11731
10180,2671,2025-09-30,779,2700.29,45423.98,120,0,16.46,medio,0.19425
10181,2671,2025-12-31,762,2700.29,33418.85,103.13,0,10.93,medio,0.17559
10182,2671,2026-03-31,789,2700.29,12429.94,38.36,0,26.76,bajo,0.03716
10183,2671,2026-06-30,778,2700.29,634.16,1.96,0,9.82,bajo,0.04502
10184,2672,2025-09-30,708,1602.53,27226.32,120,0,10.96,alto,0.29408
10185,2672,2025-12-31,724,1602.53,25580.61,120,0,30.33,alto,0.26178
10186,2672,2026-03-31,733,1602.53,20977.45,109.09,0,56.68,alto,0.2247
10187,2672,2026-06-30,756,1602.53,415.15,2.16,0,54.67,bajo,0.06571
10188,2673,2025-09-30,754,3306.11,43457.01,109.54,0,16.5,medio,0.19705
10189,2673,2025-12-31,788,3306.11,39846.41,100.44,0,94.85,medio,0.14869
10190,2673,2026-03-31,786,3306.11,6029.62,15.2,0,58.7,bajo,0.03917
10191,2673,2026-06-30,786,3306.11,16921.55,42.65,0,69.76,bajo,0.03917
10192,2674,2025-09-30,693,1764.71,5444.29,25.71,0,7.73,medio,0.18107
10193,2674,2025-12-31,724,1764.71,9716.17,45.88,0,49.47,medio,0.11354
10194,2674,2026-03-31,688,1764.71,4702.18,22.2,0,46.13,medio,0.19495
10195,2674,2026-06-30,687,1764.71,28447.19,120,0,30.2,alto,0.34782
10196,2675,2025-09-30,631,950,16222.45,120,0,43.6,alto,0.55569
10197,2675,2025-12-31,642,950,250.67,2.2,0,14.49,alto,0.35851
10198,2675,2026-03-31,622,950,5493.17,48.19,0,55.61,alto,0.45204
10199,2675,2026-06-30,625,950,14405.98,120,0,37.47,alto,0.58224
10200,2676,2025-09-30,735,5771.66,20235.03,29.22,0,14.53,medio,0.09341
10201,2676,2025-12-31,697,5771.66,95304.85,120,0,28.23,alto,0.32054
10202,2676,2026-03-31,718,5771.66,6286.03,9.08,0,0,medio,0.12307
10203,2676,2026-06-30,688,5771.66,58624.59,84.64,0,22.13,alto,0.27424
10204,2677,2025-09-30,795,1403.6,13829.94,82.11,0,33.88,medio,0.10767
10205,2677,2025-12-31,736,1403.6,3461.12,20.55,0,36.37,medio,0.09188
10206,2677,2026-03-31,784,1403.6,7446.51,44.21,0,48.02,bajo,0.04056
10207,2677,2026-06-30,801,1403.6,9932.35,58.97,0,39.06,bajo,0.05804
10208,2678,2025-09-30,681,2787.47,39933.88,119.39,0,24.82,alto,0.36447
10209,2678,2025-12-31,700,2787.47,48242.8,120,0,47.07,alto,0.31296
10210,2678,2026-03-31,675,2787.47,5268.66,15.75,0,14.68,alto,0.23473
10211,2678,2026-06-30,691,2787.47,50080.65,120,0,46.37,alto,0.33653
10212,2679,2025-09-30,712,1310.79,20881.81,120,0,56.81,alto,0.28534
10213,2679,2025-12-31,704,1310.79,18547.97,117.92,0,2.59,alto,0.29912
10214,2679,2026-03-31,709,1310.79,13809.58,87.79,0,0,alto,0.22744
10215,2679,2026-06-30,716,1310.79,9472.88,60.22,0,35.01,medio,0.1575
10216,2680,2025-09-30,684,2022.5,31287.58,120,0,35.34,alto,0.35661
10217,2680,2025-12-31,750,2022.5,16492.37,67.95,0,28.44,medio,0.11864
10218,2680,2026-03-31,720,2022.5,28836.63,118.82,0,10.08,alto,0.26684
10219,2680,2026-06-30,714,2022.5,31423.55,120,0,0,alto,0.28114
10220,2681,2025-09-30,750,1316.91,805.9,5.1,0,43.28,bajo,0.07273
10221,2681,2025-12-31,736,1316.91,1253.17,7.93,0,14.28,medio,0.09188
10222,2681,2026-03-31,710,1316.91,13617.15,86.17,0,50.13,alto,0.22199
10223,2681,2026-06-30,768,1316.91,22746.57,120,0,25.62,medio,0.20352
10224,2682,2025-09-30,727,2624.27,9909.72,31.47,0,9.84,medio,0.10647
10225,2682,2025-12-31,756,2624.27,19780.41,62.81,0,77.78,medio,0.10133
10226,2682,2026-03-31,715,2624.27,44227.08,120,0,66.3,alto,0.27908
10227,2682,2026-06-30,707,2624.27,20415.2,64.83,0,2.54,medio,0.18599
10228,2683,2025-09-30,622,1460.38,2462.04,14.05,0,64.45,alto,0.44567
10229,2683,2025-12-31,630,1460.38,17654.4,100.74,0,28.96,alto,0.52156
10230,2683,2026-03-31,614,1460.38,8853.93,50.52,0,17.64,alto,0.49287
10231,2683,2026-06-30,626,1460.38,8386.26,47.85,0,46.42,alto,0.43349
10232,2684,2025-09-30,771,2872.95,36448.65,105.72,0,22.35,medio,0.17227
10233,2684,2025-12-31,773,2872.95,48245.45,120,0,34.81,medio,0.1991
10234,2684,2026-03-31,772,2872.95,5770.44,16.74,0,60.84,bajo,0.04995
10235,2684,2026-06-30,835,2872.95,15094.15,43.78,0,22.82,bajo,0.01645
10236,2685,2025-09-30,746,1079.04,5138.68,39.69,0,67.57,bajo,0.07779
10237,2685,2025-12-31,744,1079.04,2147.66,16.59,0,51.07,medio,0.08044
10238,2685,2026-03-31,737,1079.04,18445.85,120,0,22.05,alto,0.24037
10239,2685,2026-06-30,724,1079.04,11259.67,86.96,0,20.07,medio,0.19569
10240,2686,2025-09-30,817,2556.46,43479.56,120,0,11.67,medio,0.17267
10241,2686,2025-12-31,818,2556.46,28071.72,91.51,0,13.74,medio,0.11529
10242,2686,2026-03-31,784,2556.46,6621.04,21.58,0,54.23,bajo,0.04056
10243,2686,2026-06-30,794,2556.46,126.31,0.41,0,77.73,bajo,0.03404
10244,2687,2025-09-30,645,3518.88,32681.23,77.39,0,1.16,alto,0.41086
10245,2687,2025-12-31,695,3518.88,14506.27,34.35,0,0,medio,0.17574
10246,2687,2026-03-31,650,3518.88,30870.8,73.11,0,24.45,alto,0.38201
10247,2687,2026-06-30,683,3518.88,27240.0,64.51,0,49.38,alto,0.24863
10248,2688,2025-09-30,775,1591.7,27692.8,120,0,53.32,medio,0.19743
10249,2688,2025-12-31,737,1591.7,2718.68,14.23,0,47.27,medio,0.09037
10250,2688,2026-03-31,696,1591.7,20767.14,108.73,0,14.59,alto,0.30058
10251,2688,2026-06-30,703,1591.7,16900.44,88.48,0,32.88,alto,0.24262
10252,2689,2025-09-30,663,4415.22,23732.9,44.79,1,14.52,alto,0.30115
10253,2689,2025-12-31,704,4415.22,23553.46,44.46,1,33.19,medio,0.17828
10254,2689,2026-03-31,681,4415.22,38237.8,72.17,1,31.69,alto,0.29504
10255,2689,2026-06-30,694,4415.22,34907.9,65.89,1,56.24,alto,0.24516
10256,2690,2025-09-30,749,732.61,1368.97,15.57,0,26.62,bajo,0.07397
10257,2690,2025-12-31,741,732.61,6225.22,70.81,0,37.54,medio,0.13619
10258,2690,2026-03-31,739,732.61,9700.29,110.34,0,61.66,medio,0.21811
10259,2690,2026-06-30,750,732.61,1943.92,22.11,0,2.41,bajo,0.07273
10260,2691,2025-09-30,521,657.53,11566.53,120,0,79.08,alto,0.95
10261,2691,2025-12-31,471,657.53,4651.89,58.96,0,34.67,alto,0.95
10262,2691,2026-03-31,504,657.53,10358.01,120,0,31.87,alto,0.95
10263,2691,2026-06-30,492,657.53,9930.67,120,0,75.39,alto,0.95
10264,2692,2025-09-30,756,2498.58,42615.98,120,0,17.1,medio,0.21571
10265,2692,2025-12-31,744,2498.58,29965.55,99.94,0,83.72,medio,0.19033
10266,2692,2026-03-31,752,2498.58,12459.78,41.56,0,54.85,bajo,0.07032
10267,2692,2026-06-30,798,2498.58,27293.59,91.03,0,0,medio,0.12379
10268,2693,2025-09-30,646,885.53,1032.7,9.72,0,43.8,alto,0.34197
10269,2693,2025-12-31,614,885.53,2121.09,19.96,0,39.38,alto,0.48183
10270,2693,2026-03-31,647,885.53,10165.67,95.67,0,43.9,alto,0.43922
10271,2693,2026-06-30,642,885.53,3389.68,31.9,0,21.47,alto,0.35851
10272,2694,2025-09-30,677,1276.5,5232.21,34.16,0,28.88,alto,0.22826
10273,2694,2025-12-31,698,1276.5,1596.17,10.42,0,22.8,medio,0.16798
10274,2694,2026-03-31,677,1276.5,9294.08,60.67,0,20.59,alto,0.25961
10275,2694,2026-06-30,677,1276.5,1314.69,8.58,0,31.85,alto,0.22826
10276,2695,2025-12-31,595,2241.52,22534.15,83.78,0,41.12,alto,0.64531
10277,2695,2026-03-31,622,2241.52,7308.67,27.17,0,63.88,alto,0.44567
10278,2695,2026-06-30,603,2241.52,22601.26,84.02,0,77.59,alto,0.60983
10279,2696,2025-09-30,623,1448.96,5492.72,31.59,0,24.76,alto,0.44118
10280,2696,2025-12-31,650,1448.96,8920.82,51.31,0,16.54,alto,0.33841
10281,2696,2026-03-31,653,1448.96,10763.47,61.9,0,12.58,alto,0.34774
10282,2696,2026-06-30,668,1448.96,9081.54,52.23,0,0.22,alto,0.27281
10283,2697,2025-09-30,795,700,10878.85,120,0,42.18,medio,0.18345
10284,2697,2025-12-31,758,700,10570.38,120,0,21.14,medio,0.21351
10285,2697,2026-03-31,738,700,2476.46,29.48,0,56.41,medio,0.08889
10286,2697,2026-06-30,761,700,3126.51,37.22,0,63.9,bajo,0.06034
10287,2698,2025-09-30,755,1322.34,16342.51,102.99,0,19.29,medio,0.18281
10288,2698,2025-12-31,766,1322.34,1370.12,8.63,0,86.57,bajo,0.05539
10289,2698,2026-03-31,771,1322.34,13444.21,84.73,0,51.77,medio,0.13027
10290,2698,2026-06-30,750,1322.34,8746.61,55.12,0,41.09,medio,0.09297
10291,2699,2025-09-30,673,1601.8,14920.71,77.62,1,39.92,alto,0.33157
10292,2699,2025-12-31,670,1601.8,5732.61,29.82,1,42.07,alto,0.27645
10293,2699,2026-03-31,669,1601.8,3601.42,18.74,1,22.88,alto,0.27988
10294,2699,2026-06-30,708,1601.8,3502.59,18.22,1,45.96,medio,0.16908
10295,2700,2025-09-30,762,2187.2,43179.33,120,1,66.75,alto,0.23432
10296,2700,2025-12-31,793,2187.2,33996.73,120,1,1.16,medio,0.20965
10297,2700,2026-03-31,781,2187.2,8617.64,32.83,1,0,bajo,0.06773
10298,2700,2026-06-30,782,2187.2,14419.19,54.94,1,57.62,medio,0.08687
10299,2701,2025-09-30,713,665.26,2644.36,33.12,0,35.76,medio,0.13323
10300,2701,2025-12-31,638,665.26,6547.16,82.01,0,43.21,alto,0.44943
10301,2701,2026-03-31,643,665.26,4344.82,54.43,0,23.13,alto,0.37319
10302,2701,2026-06-30,656,665.26,7165.56,89.76,0,19.44,alto,0.39182
10303,2702,2025-09-30,794,2869.4,1831.98,5.32,0,15.57,bajo,0.03404
10304,2702,2025-12-31,779,2869.4,31268.29,90.81,0,41.59,medio,0.13587
10305,2702,2026-03-31,798,2869.4,19584.42,56.88,0,35.86,bajo,0.05549
10306,2702,2026-06-30,785,2869.4,43845.32,120,0,43.75,medio,0.18986
10307,2703,2025-09-30,708,1853.91,20246.69,91.01,0,42.39,alto,0.2361
10308,2703,2025-12-31,700,1853.91,8659.96,38.93,0,25.75,medio,0.16296
10309,2703,2026-03-31,763,1853.91,4924.35,22.13,0,0,bajo,0.05831
10310,2703,2026-06-30,724,1853.91,24304.58,109.25,0,73.76,alto,0.24027
10311,2704,2025-09-30,642,1323.75,1381.94,8.7,0,42.51,alto,0.35851
10312,2704,2025-12-31,647,1323.75,9856.51,62.05,0,20.46,alto,0.37198
10313,2704,2026-03-31,647,1323.75,14653.69,92.25,0,16.32,alto,0.43238
10314,2704,2026-06-30,643,1323.75,22231.4,120,0,47.48,alto,0.50434
10315,2705,2025-09-30,776,2915.56,7492.59,21.42,0,41.51,bajo,0.04661
10316,2705,2025-12-31,787,2915.56,2334.83,6.67,0,14.78,bajo,0.03849
10317,2705,2026-03-31,779,2915.56,38987.04,111.43,0,57.16,medio,0.17711
10318,2705,2026-06-30,750,2915.56,21864.86,62.49,0,85.45,medio,0.10772
10319,2706,2025-09-30,705,1884.75,11094.68,49.05,0,13.6,medio,0.15905
10320,2706,2025-12-31,737,1884.75,2487.62,11.0,0,12.33,medio,0.09037
10321,2706,2026-03-31,708,1884.75,7574.01,33.49,0,18.94,medio,0.14408
10322,2706,2026-06-30,702,1884.75,8974.68,39.68,0,35.07,medio,0.15806
10323,2707,2025-09-30,691,2274.02,39695.12,120,0,35.86,alto,0.33653
10324,2707,2025-12-31,702,2274.02,11401.36,41.78,0,37.5,medio,0.15806
10325,2707,2026-03-31,715,2274.02,4811.23,17.63,0,32.94,medio,0.12908
10326,2707,2026-06-30,711,2274.02,19658.22,72.04,0,21.6,medio,0.19156
10327,2708,2025-09-30,740,1957.62,34140.3,120,0,36.28,alto,0.23599
10328,2708,2025-12-31,746,1957.62,22119.94,94.16,0,0,medio,0.17612
10329,2708,2026-03-31,728,1957.62,12825.05,54.59,0,51.14,medio,0.12395
10330,2708,2026-06-30,710,1957.62,1830.09,7.79,0,36.74,medio,0.13965
10331,2709,2025-09-30,826,1822.3,17657.39,80.75,0,43.14,medio,0.09081
10332,2709,2025-12-31,827,1822.3,1422.66,6.51,0,29.12,bajo,0.01898
10333,2709,2026-03-31,797,1822.3,30877.93,120,0,54.97,medio,0.1823
10334,2709,2026-06-30,792,1822.3,8839.79,40.42,0,24.34,bajo,0.03526
10335,2710,2025-09-30,658,4913.39,89838.35,120,1,22.47,alto,0.46969
10336,2710,2025-12-31,608,4913.39,41175.66,69.84,1,49.85,alto,0.58376
10337,2710,2026-03-31,650,4913.39,30322.29,51.43,1,43.93,alto,0.36365
10338,2710,2026-06-30,644,4913.39,55952.07,94.9,1,20.89,alto,0.47499
10339,2711,2025-09-30,786,3412.46,6693.25,16.35,0,72.66,bajo,0.03917
10340,2711,2025-12-31,775,3412.46,11873.92,29.0,0,1.36,bajo,0.04743
10341,2711,2026-03-31,787,3412.46,13720.47,33.51,0,0,bajo,0.03849
10342,2711,2026-06-30,799,3412.46,26937.28,65.78,0,62.28,bajo,0.07274
10343,2712,2025-09-30,662,2771.42,9416.84,28.32,0,27.05,alto,0.2798
10344,2712,2025-12-31,679,2771.42,10002.14,30.08,0,11.65,alto,0.22191
10345,2712,2026-03-31,709,2771.42,15358.62,46.18,0,29.3,medio,0.14421
10346,2712,2026-06-30,664,2771.42,31775.58,95.55,0,25.86,alto,0.37362
10347,2713,2025-09-30,719,2503.95,9588.27,31.91,1,60.65,medio,0.14613
10348,2713,2025-12-31,723,2503.95,45561.75,120,1,54.62,alto,0.28859
10349,2713,2026-03-31,716,2503.95,31984.19,106.45,1,84.59,alto,0.27494
10350,2713,2026-06-30,672,2503.95,47078.53,120,1,62.11,alto,0.41966
10351,2714,2025-09-30,670,4362.97,904.25,1.73,0,4.13,alto,0.25145
10352,2714,2025-12-31,686,4362.97,23811.98,45.48,0,0,medio,0.20168
10353,2714,2026-03-31,656,4362.97,41269.04,78.82,0,38.22,alto,0.36995
10354,2714,2026-06-30,702,4362.97,73291.97,120,0,19.32,alto,0.30806
10355,2715,2025-09-30,623,506.61,6460.13,106.26,0,0,alto,0.56371
10356,2715,2025-12-31,661,506.61,8533.71,120,0,36.2,alto,0.43348
10357,2715,2026-03-31,638,506.61,7681.07,120,0,30.91,alto,0.52541
10358,2715,2026-06-30,648,506.61,582.29,9.58,0,9.56,alto,0.33383
10359,2716,2025-09-30,734,2973.67,48760.97,120,0,15.1,alto,0.24496
10360,2716,2025-12-31,687,2973.67,28206.25,79.04,0,17.88,alto,0.26591
10361,2716,2026-03-31,688,2973.67,42766.59,119.85,0,54.86,alto,0.34464
10362,2716,2026-06-30,697,2973.67,3302.15,9.25,0,58.39,medio,0.17054
10363,2717,2025-09-30,779,3682.24,16158.8,36.57,0,61.52,bajo,0.04425
10364,2717,2025-12-31,805,3682.24,13135.22,29.73,0,21.45,bajo,0.02805
10365,2717,2026-03-31,766,3682.24,58095.23,120,0,85.65,medio,0.20539
10366,2717,2026-06-30,763,3682.24,9128.99,20.66,0,40.72,bajo,0.05831
10367,2718,2025-09-30,705,2097.8,32140.74,120,0,6.5,alto,0.30094
10368,2718,2025-12-31,700,2097.8,1137.34,4.52,0,47.13,medio,0.16296
10369,2718,2026-03-31,696,2097.8,20877.88,82.94,0,67.27,alto,0.249
10370,2718,2026-06-30,710,2097.8,353.71,1.41,0,49.85,medio,0.13965
10371,2719,2026-06-30,642,1290.39,5116.88,33.04,0,24.16,alto,0.35851
10372,2720,2025-09-30,802,3746.19,50424.18,112.17,1,44.36,medio,0.18891
10373,2720,2025-12-31,768,3746.19,53414.79,118.82,1,56.11,alto,0.22616
10374,2720,2026-03-31,839,3746.19,35575.28,79.14,1,16.11,medio,0.10859
10375,2720,2026-06-30,795,3746.19,19042.19,42.36,1,13.37,bajo,0.05845
10376,2721,2025-09-30,754,2834.43,1657.72,4.87,0,12.49,bajo,0.06798
10377,2721,2025-12-31,681,2834.43,9299.52,27.34,0,40.35,medio,0.2157
10378,2721,2026-03-31,724,2834.43,11091.13,32.61,0,22.23,medio,0.11178
10379,2721,2026-06-30,688,2834.43,23280.15,68.44,0,32.35,alto,0.24184
10380,2722,2025-09-30,631,1583.33,10357.02,54.51,1,43.6,alto,0.44971
10381,2722,2025-12-31,690,1583.33,17006.09,89.51,1,23.31,alto,0.30331
10382,2722,2026-03-31,682,1583.33,13391.67,70.48,1,29.03,alto,0.2886
10383,2722,2026-06-30,665,1583.33,21371.14,112.48,1,0.96,alto,0.4289
10384,2723,2025-09-30,754,950,16474.52,120,0,52.46,medio,0.21798
10385,2723,2025-12-31,738,950,2832.33,24.85,0,34.08,medio,0.08889
10386,2723,2026-03-31,729,950,7223.77,63.37,0,48.42,medio,0.1398
10387,2723,2026-06-30,742,950,14020.8,120,0,12.2,alto,0.23317
10388,2724,2025-09-30,756,1589.13,20578.01,107.91,0,34.32,medio,0.19153
10389,2724,2025-12-31,732,1589.13,25180.59,120,0,23.69,alto,0.24813
10390,2724,2026-03-31,750,1589.13,19227.7,100.83,0,44.1,medio,0.18439
10391,2724,2026-06-30,728,1589.13,2838.58,14.89,0,27.81,medio,0.10476
10392,2725,2025-09-30,764,9184.53,83590.02,75.84,0,48.67,medio,0.11901
10393,2725,2025-12-31,778,9184.53,156118.75,120,0,53.57,medio,0.19502
10394,2725,2026-03-31,789,9184.53,17145.44,15.56,0,37.43,bajo,0.03716
10395,2725,2026-06-30,774,9184.53,99843.57,90.59,0,23.63,medio,0.13943
10396,2726,2025-09-30,732,2302.45,13191.68,47.75,0,0,medio,0.10362
10397,2726,2025-12-31,696,2302.45,24191.56,87.56,0,0,alto,0.25824
10398,2726,2026-03-31,721,2302.45,11486.54,41.57,0,53.31,medio,0.11731
10399,2726,2026-06-30,725,2302.45,2341.52,8.47,0,43.37,medio,0.10998
10400,2727,2025-09-30,774,2017.01,11630.43,48.05,0,18.32,bajo,0.05436
10401,2727,2025-12-31,725,2017.01,1022.86,4.23,0,63.9,medio,0.10998
10402,2727,2026-03-31,703,2017.01,19083.75,78.84,0,54.33,alto,0.22335
10403,2727,2026-06-30,723,2017.01,17237.97,71.22,0,38.43,medio,0.16603
10404,2728,2025-09-30,585,2828.14,9431.52,27.79,0,41.71,alto,0.61172
10405,2728,2025-12-31,618,2828.14,21832.37,64.33,0,59.81,alto,0.50236
10406,2728,2026-03-31,601,2828.14,47625.23,120,0,53.52,alto,0.69082
10407,2728,2026-06-30,585,2828.14,16785.15,49.46,0,15.2,alto,0.62064
10408,2729,2025-09-30,636,2129.93,1594.36,6.24,0,35.08,alto,0.38397
10409,2729,2025-12-31,625,2129.93,28545.6,111.68,0,30.99,alto,0.56561
10410,2729,2026-03-31,628,2129.93,19826.25,77.57,0,26.88,alto,0.48404
10411,2729,2026-06-30,644,2129.93,12274.69,48.02,0,16.79,alto,0.35624
10412,2730,2025-09-30,725,3783.06,45467.64,100.16,0,25.13,alto,0.2203
10413,2730,2025-12-31,702,3783.06,54341.46,119.7,0,14.88,alto,0.30747
10414,2730,2026-03-31,746,3783.06,7121.97,15.69,0,49.75,bajo,0.07779
10415,2730,2026-06-30,730,3783.06,62508.64,120,0,32.95,alto,0.2514
10416,2731,2025-09-30,733,247.39,4066.7,120,0,20.75,alto,0.24653
10417,2731,2025-12-31,709,247.39,2066.38,69.61,0,6.58,medio,0.19106
10418,2731,2026-03-31,721,247.39,2985.08,100.55,0,23.03,alto,0.22841
10419,2731,2026-06-30,753,247.39,708.02,23.85,0,16.36,bajo,0.06914
10420,2732,2025-09-30,781,3887.67,10029.72,21.5,0,27.37,bajo,0.04273
10421,2732,2025-12-31,729,3887.67,42532.66,91.17,0,22.06,medio,0.1954
10422,2732,2026-03-31,768,3887.67,35633.7,76.38,0,14.61,medio,0.11628
10423,2732,2026-06-30,756,3887.67,55877.15,119.77,0,34.33,medio,0.21526
10424,2733,2025-09-30,743,1211.82,12221.9,84.05,0,56.27,medio,0.15989
10425,2733,2025-12-31,724,1211.82,1105.14,7.6,0,46.53,medio,0.11178
10426,2733,2026-03-31,744,1211.82,18750.1,120,0,71.43,alto,0.23044
10427,2733,2026-06-30,758,1211.82,14873.62,102.28,0,55.18,medio,0.17808
10428,2734,2025-09-30,695,2095.59,35159.16,120,0,35.37,alto,0.32574
10429,2734,2025-12-31,696,2095.59,28256.23,112.36,0,47.15,alto,0.30785
10430,2734,2026-03-31,681,2095.59,32175.0,120,0,0,alto,0.3657
10431,2734,2026-06-30,698,2095.59,20959.14,83.35,0,11.6,alto,0.24467
10432,2735,2025-09-30,580,2461.76,25767.37,87.23,0,40.92,alto,0.71753
10433,2735,2025-12-31,580,2461.76,1335.96,4.52,0,49.72,alto,0.63308
10434,2735,2026-03-31,581,2461.76,13554.82,45.88,0,42.82,alto,0.63062
10435,2735,2026-06-30,596,2461.76,26041.82,88.15,0,27.95,alto,0.6496
