id_prestamo,id_solicitud,fecha_concesion,importe_concedido,tipo_interes,plazo_meses,cuota_mensual,saldo_pendiente,fecha_vencimiento,estado_prestamo
1818,2310,2023-08-13,232395.37,8.99,360,1869.05,227458.98,2053-08-13,mora
1819,2311,2024-07-17,13923.75,8.74,60,287.3,9287.66,2029-07-17,activo
1820,2312,2025-07-08,11209.47,8.27,24,508.34,6300.68,2027-07-08,activo
1821,2313,2025-06-17,27228.95,7.04,48,652.6,21120.05,2029-06-17,activo
1822,2314,2024-01-30,7471.92,7.4,24,335.89,0.1,2026-01-29,pagado
1823,2317,2026-06-10,30991.48,10.41,72,580.5,30991.48,2032-06-09,activo
1824,2318,2024-05-29,24217.73,9.31,36,773.62,8126.51,2027-05-29,activo
1825,2319,2024-12-26,15143.6,11.84,48,397.58,10281.57,2028-12-26,activo
1826,2320,2023-12-13,9953.37,10.15,48,253.18,3992.27,2027-12-13,mora
1827,2321,2026-06-06,89035.4,8.23,360,667.41,89035.4,2056-06-06,activo
1828,2322,2026-06-06,42157.18,10.03,72,781.74,42157.18,2032-06-05,activo
1829,2323,2024-06-28,21219.67,11.42,36,698.96,7889.89,2027-06-28,mora
1830,2325,2025-07-05,26303.91,9.32,60,550.15,21971.68,2030-07-05,mora
1831,2326,2023-01-09,25946.18,9.39,36,829.84,0,2026-01-08,pagado
1832,2327,2026-03-22,13063.97,9.68,84,214.71,12733.34,2033-03-21,activo
1833,2328,2023-05-13,20753.74,8.54,72,369.38,11119.81,2029-05-12,activo
1834,2332,2023-09-07,7489.08,8.88,24,341.72,0.12,2025-09-06,pagado
1835,2333,2024-08-02,16387.6,9.95,60,347.8,11041.98,2029-08-02,activo
1836,2334,2025-03-10,19196.95,7.87,60,388.07,15078.63,2030-03-10,activo
1837,2335,2023-09-02,13476.16,10.39,48,344.32,4521.38,2027-09-02,mora
1838,2337,2024-12-27,20345.39,7.58,48,492.68,13426.33,2028-12-27,activo
1839,2338,2024-08-24,155342.37,9.98,300,1409.85,152508.53,2049-08-25,activo
1840,2340,2023-10-16,272621.18,8.22,240,2318.19,256555.93,2043-10-16,activo
1841,2342,2025-03-17,29937.11,8.34,60,611.9,23575.79,2030-03-17,mora
1842,2344,2026-06-08,29642.78,8.95,60,614.61,29642.78,2031-06-08,activo
1843,2348,2025-05-28,18829.79,9.82,24,867.35,9088.2,2027-05-28,activo
1844,2349,2025-10-17,3707.21,10.19,48,94.37,3188.88,2029-10-17,activo
1845,2350,2026-05-21,18350.27,9.53,60,385.67,18110.33,2031-05-21,activo
1846,2351,2026-03-30,88745.02,7.98,180,846.9,87969.65,2041-03-30,activo
1847,2352,2026-03-06,2398.7,7.18,12,207.75,1815.03,2027-03-06,activo
1848,2353,2025-05-01,9558.39,10.97,12,844.67,0,2026-05-01,pagado
1849,2355,2023-07-06,14019.16,9.3,36,447.74,1.06,2026-07-05,mora
1850,2358,2026-04-03,13188.34,10.11,60,280.92,12847.29,2031-04-03,activo
1851,2359,2024-02-11,15037.62,8.8,12,1313.67,0,2025-02-10,pagado
1852,2360,2024-06-04,216737.54,8.99,240,1948.8,207836.32,2044-06-04,mora
1853,2361,2023-04-05,317347.38,7.92,240,2638.83,293225.9,2043-04-05,mora
1854,2362,2025-09-20,27448.83,7.0,48,657.35,22867.89,2029-09-20,activo
1855,2363,2023-10-19,41417.65,10.14,84,690.69,28958.49,2030-10-18,mora
1856,2365,2025-11-05,12132.35,7.99,84,189.02,11359.38,2032-11-04,activo
1857,2366,2026-04-26,26329.65,9.65,48,663.38,25422.73,2030-04-26,activo
1858,2367,2023-05-31,28461.98,8.62,60,585.64,12371.76,2028-05-30,mora
1859,2368,2026-06-11,25387.7,10.15,60,541.35,25387.7,2031-06-11,activo
1860,2369,2025-11-02,4491.09,7.48,12,389.59,1534.42,2026-11-02,activo
1861,2371,2025-12-26,30636.66,10.13,84,510.71,29354.77,2032-12-25,activo
1862,2372,2025-11-22,3567.37,9.89,36,114.92,2953.73,2028-11-21,activo
1863,2373,2026-02-02,30602.13,9.89,48,774.51,28486.97,2030-02-02,activo
1864,2375,2023-10-30,15246.45,11.83,84,267.79,10851.53,2030-10-29,mora
1865,2376,2026-03-07,40679.3,10.63,48,1044.16,38609.65,2030-03-07,activo
1866,2378,2024-10-12,206945.89,9.54,240,1934.79,201366.02,2044-10-12,impagado
1867,2379,2026-06-07,18430.67,11.15,60,402.06,18430.67,2031-06-07,activo
1868,2380,2025-02-03,13915.43,9.15,24,636.66,4324.27,2027-02-03,mora
1869,2381,2023-07-28,15587.23,9.36,36,498.26,495.45,2026-07-27,mora
1870,2382,2024-10-17,135336.67,9.57,240,1267.35,131276.83,2044-10-17,mora
1871,2383,2023-10-06,17142.64,9.64,12,1504.25,0,2024-10-05,pagado
1872,2384,2023-12-26,241080.89,8.86,180,2425.44,219493.79,2038-12-26,activo
1873,2385,2024-05-07,27124.32,9.71,24,1248.05,0,2026-05-07,pagado
1874,2389,2026-06-30,10259.55,12.13,72,201.27,10259.55,2032-06-29,activo
1875,2392,2026-03-11,29843.92,8.58,48,736.75,28793.45,2030-03-11,impagado
1876,2393,2025-09-15,18449.67,8.4,60,377.61,16149.86,2030-09-15,mora
1877,2394,2023-02-09,113729.22,9.72,180,1202.4,100119.85,2038-02-09,activo
1878,2395,2026-05-26,246005.95,8.38,240,2116.22,245607.67,2046-05-26,activo
1879,2396,2026-06-01,24977.88,10.61,12,2203.05,24977.88,2027-06-01,activo
1880,2398,2025-08-14,9689.29,9.39,72,176.56,8645.65,2031-08-14,activo
1881,2399,2023-03-11,211186.68,9.6,180,2218.11,186382.97,2038-03-11,mora
1882,2400,2025-04-08,7800.11,10.06,36,251.92,5041.52,2028-04-07,mora
1883,2401,2026-04-23,18111.75,6.51,12,1563.08,15174.16,2027-04-23,activo
1884,2404,2023-12-09,152496.42,10.87,240,1560.86,146105.35,2043-12-09,activo
1885,2405,2025-06-02,28392.25,6.36,48,671.46,21399.88,2029-06-02,activo
1886,2406,2025-05-12,24212.09,6.79,12,2092.6,0.62,2026-05-12,pagado
1887,2407,2024-04-20,17180.56,7.75,60,346.27,10542.04,2029-04-20,activo
1888,2408,2024-02-17,43374.64,7.95,72,759.52,28900.87,2030-02-16,activo
1889,2409,2025-07-10,10930.01,11.69,60,241.45,9370.83,2030-07-10,mora
1890,2410,2023-01-15,9427.03,10.43,72,176.7,4648.17,2029-01-14,mora
1891,2412,2024-09-24,17697.01,12.17,48,467.49,10994.08,2028-09-24,mora
1892,2414,2024-03-02,29693.5,8.71,36,940.25,7281.86,2027-03-02,activo
1893,2415,2023-01-21,13412.86,8.91,12,1172.43,0,2024-01-21,pagado
1894,2416,2026-06-30,44003.63,9.09,36,1401.15,44003.63,2029-06-29,activo
1895,2418,2025-11-25,1914.43,11.0,60,41.63,1741.16,2030-11-25,activo
1896,2419,2023-07-15,191211.52,10.53,360,1753.26,188036.55,2053-07-15,activo
1897,2420,2025-03-11,23789.1,9.61,24,1093.47,9458.45,2027-03-11,activo
1898,2421,2024-11-01,259404.23,9.86,180,2765.27,245687.54,2039-11-02,activo
1899,2422,2026-02-25,146899.44,9.2,300,1253.29,146385.32,2051-02-26,activo
1900,2424,2023-12-13,6779.23,11.77,60,150.02,3770.2,2028-12-12,mora
1901,2425,2025-06-08,24513.12,11.27,48,636.74,19374.83,2029-06-08,activo
1902,2426,2025-08-04,35946.48,9.49,84,587.41,32476.99,2032-08-03,mora
1903,2428,2025-12-22,25330.33,9.98,24,1168.68,19461.39,2027-12-22,activo
1904,2429,2023-09-16,32825.49,9.04,72,592.35,19952.67,2029-09-15,activo
1905,2430,2025-08-19,10153.57,10.61,24,471.4,6181.84,2027-08-19,activo
1906,2431,2024-09-26,21646.06,9.24,36,690.77,9749.8,2027-09-26,activo
1907,2432,2024-08-18,16886.41,9.27,84,274.04,13457.44,2031-08-18,activo
1908,2433,2026-04-12,25337.62,8.25,60,516.76,24650.14,2031-04-12,activo
1909,2434,2024-11-18,318496.79,7.62,240,2590.06,307073.2,2044-11-18,mora
1910,2436,2025-04-26,3979.55,7.69,48,96.58,2941.93,2029-04-26,mora
1911,2437,2023-08-05,25751.97,9.13,60,536.18,12165.76,2028-08-04,mora
1912,2438,2023-02-26,11897.93,7.89,48,289.84,2252.09,2027-02-26,activo
1913,2439,2023-05-02,35756.41,7.97,72,626.46,19005.52,2029-05-01,mora
1914,2440,2024-11-12,20762.74,10.22,36,672.09,10595.49,2027-11-12,activo
1915,2441,2025-10-23,22451.16,7.94,60,454.53,19945.89,2030-10-23,activo
1916,2442,2024-07-17,26822.38,9.3,60,560.69,17976.79,2029-07-17,activo
1917,2443,2023-07-10,26242.6,9.28,84,425.93,17027.06,2030-07-09,mora
1918,2444,2023-05-16,170604.86,9.04,300,1436.0,163999.64,2048-05-16,activo
1919,2445,2025-04-21,25781.93,8.33,60,526.89,20685.04,2030-04-21,activo
1920,2446,2024-01-26,86527.08,7.94,180,824.0,78819.08,2039-01-26,impagado
1921,2447,2025-01-27,23704.95,9.27,36,756.83,13325.23,2028-01-27,activo
1922,2448,2025-04-08,23245.95,8.31,12,2025.44,0.28,2026-04-08,pagado
1923,2449,2025-09-27,10848.91,9.97,12,953.62,2814.22,2026-09-27,activo
1924,2450,2026-01-08,14820.85,7.39,60,296.2,13783.51,2031-01-08,activo
1925,2451,2025-10-06,21142.45,8.14,84,331.03,19605.42,2032-10-05,activo
1926,2452,2025-02-16,13330.71,10.65,24,619.13,4761.48,2027-02-16,mora
1927,2453,2024-11-15,301347.3,8.21,300,2367.0,295175.55,2049-11-16,activo
1928,2454,2025-02-10,28933.51,6.83,12,2501.28,0,2026-02-10,pagado
1929,2455,2025-06-28,14805.87,8.76,36,469.17,10294.55,2028-06-27,activo
1930,2457,2026-06-17,19519.21,9.86,24,899.46,19519.21,2028-06-16,activo
1931,2458,2026-06-30,15750.69,10.27,48,401.5,15750.69,2030-06-30,activo
1932,2460,2026-04-16,12319.72,7.97,12,1071.48,11330.06,2027-04-16,activo
1933,2461,2025-07-20,15455.33,7.13,36,478.16,11077.18,2028-07-19,activo
1934,2464,2023-09-18,29478.73,11.78,48,773.13,10733.53,2027-09-18,mora
1935,2465,2025-12-03,12772.46,8.77,36,404.8,10869.25,2028-12-02,activo
1936,2466,2024-03-12,14774.4,10.97,60,321.02,8871.06,2029-03-12,mora
1937,2467,2023-03-31,8968.62,10.73,36,292.47,0.24,2026-03-30,pagado
1938,2468,2025-08-13,9382.58,9.35,12,822.04,1625.11,2026-08-13,activo
1939,2469,2025-02-22,9010.82,9.36,60,188.64,7002.21,2030-02-22,activo
1940,2470,2026-04-13,188973.39,10.9,240,1937.81,188528.78,2046-04-13,activo
1941,2473,2024-02-29,318000.62,9.54,300,2787.91,309888.77,2049-03-01,mora
1942,2474,2025-03-26,15469.07,8.11,12,1346.44,0,2026-03-26,pagado
1943,2476,2023-03-27,11220.69,8.26,60,228.9,4659.1,2028-03-26,mora
1944,2479,2026-06-22,14500.29,9.56,36,464.89,14500.29,2029-06-21,activo
1945,2480,2026-06-17,37198.11,8.95,60,771.28,37198.11,2031-06-17,activo
1946,2481,2025-02-10,288316.25,9.69,240,2722.69,281606.57,2045-02-10,activo
1947,2482,2025-01-13,41884.26,9.79,48,1058.06,28878.05,2029-01-13,activo
1948,2485,2023-01-16,196619.72,8.6,240,1719.27,181482.67,2043-01-16,mora
1949,2486,2026-03-21,25341.46,10.41,84,426.15,24717.14,2033-03-20,activo
1950,2487,2026-06-30,28863.15,9.67,48,727.51,28863.15,2030-06-30,activo
1951,2488,2024-02-19,21375.16,8.79,24,974.51,0,2026-02-18,pagado
1952,2490,2024-05-04,15441.07,8.67,60,318.08,9557.43,2029-05-04,activo
1953,2492,2023-03-28,21694.39,10.56,48,556.1,4790.43,2027-03-28,activo
1954,2495,2025-12-25,19867.62,10.38,36,644.59,16969.16,2028-12-24,mora
1955,2496,2025-03-22,8504.05,8.28,36,267.57,5214.71,2028-03-21,mora
1956,2497,2023-02-23,32910.94,7.72,36,1027.01,2.16,2026-02-22,activo
1957,2498,2024-06-15,15411.35,7.72,24,695.08,0,2026-06-15,pagado
1958,2499,2025-04-16,12097.85,8.82,60,250.1,9730.28,2030-04-16,mora
1959,2500,2025-09-25,25353.37,9.11,36,807.59,19646.21,2028-09-24,activo
1960,2501,2025-08-16,14465.97,10.15,48,367.93,11914.64,2029-08-16,activo
1961,2502,2025-11-10,10816.52,10.93,24,503.77,7901.07,2027-11-10,activo
1962,2503,2025-11-17,13399.47,7.81,60,270.45,12091.46,2030-11-17,activo
1963,2504,2025-09-14,13613.69,9.58,36,436.6,10566.41,2028-09-13,activo
1964,2505,2024-12-30,22758.39,10.16,72,423.43,18292.19,2030-12-30,activo
1965,2506,2023-03-19,21096.48,10.85,60,457.09,8708.39,2028-03-18,mora
1966,2507,2024-09-25,41664.88,9.92,84,690.02,33774.93,2031-09-25,activo
1967,2509,2024-06-12,21812.1,10.44,48,557.83,12035.7,2028-06-12,activo
1968,2513,2024-08-06,25863.54,9.1,48,644.87,14634.14,2028-08-06,mora
1969,2514,2025-09-24,26282.84,9.51,48,660.4,22564.04,2029-09-24,activo
1970,2515,2026-03-15,22147.95,10.15,84,369.35,21597.27,2033-03-14,activo
1971,2516,2026-02-24,11911.71,9.36,24,546.18,10077.31,2028-02-24,activo
1972,2518,2024-01-22,8578.31,9.2,24,392.68,0.15,2026-01-21,pagado
1973,2519,2026-06-17,253365.79,9.95,240,2437.06,253365.79,2046-06-17,activo
1974,2521,2025-05-06,129274.48,11.57,180,1516.14,125252.4,2040-05-06,activo
1975,2522,2024-07-09,5921.72,10.04,60,125.95,3900.25,2029-07-09,activo
1976,2525,2024-01-12,16247.51,10.21,60,346.9,9417.17,2029-01-11,impagado
1977,2526,2023-11-27,16336.94,9.52,36,523.5,2555.27,2026-11-26,activo
1978,2527,2026-05-29,28406.61,9.53,84,464.72,28167.49,2033-05-28,activo
1979,2528,2023-09-14,25417.29,6.97,48,608.24,8158.42,2027-09-14,mora
1980,2529,2024-07-29,32768.97,8.37,84,516.85,25603.92,2031-07-29,activo
1981,2531,2024-01-15,40792.38,11.04,48,1055.14,18313.92,2028-01-15,mora
1982,2533,2023-07-26,5225.86,8.67,36,165.38,164.17,2026-07-25,mora
1983,2534,2025-01-11,2807.83,10.48,12,247.48,0.0,2026-01-11,pagado
1984,2535,2024-02-18,16801.44,11.57,60,370.09,10148.96,2029-02-17,activo
1985,2536,2024-01-19,27456.09,9.66,36,881.56,5976.7,2027-01-18,mora
1986,2537,2025-11-28,2248.45,10.63,48,57.71,1976.77,2029-11-28,activo
1987,2538,2023-02-23,28346.06,9.08,24,1296.05,0,2025-02-22,pagado
1988,2539,2023-03-30,26933.59,11.25,60,588.96,11179.78,2028-03-29,mora
1989,2540,2026-06-30,39029.57,10.43,60,837.63,39029.57,2031-06-30,activo
1990,2541,2025-09-13,21518.13,7.63,60,432.51,18788.22,2030-09-13,activo
1991,2542,2025-08-15,9318.58,8.9,60,192.98,8037.74,2030-08-15,activo
1992,2543,2025-06-17,224026.69,10.88,180,2529.81,217735.49,2040-06-17,activo
1993,2546,2026-06-10,38960.2,9.0,48,969.59,38960.2,2030-06-10,activo
1994,2547,2024-09-07,15459.36,9.3,60,323.19,10601.38,2029-09-07,activo
1995,2550,2026-04-03,2214.67,9.19,12,193.87,1859.5,2027-04-03,activo
1996,2551,2026-02-08,20807.87,9.63,48,524.05,19362.32,2030-02-08,activo
1997,2552,2026-03-21,6586.2,9.04,48,164.03,6356.51,2030-03-21,activo
1998,2553,2025-05-17,19190.91,9.14,12,1679.5,0.25,2026-05-17,pagado
1999,2554,2024-08-08,41000.74,8.38,48,1008.34,23895.55,2028-08-08,mora
2000,2556,2025-12-30,20574.03,11.58,36,679.26,17619.22,2028-12-29,activo
2001,2557,2024-12-14,24901.83,9.2,12,2180.05,0,2025-12-14,pagado
2002,2558,2023-05-15,13925.27,9.81,48,351.88,3367.33,2027-05-15,mora
2003,2559,2024-02-24,9153.8,9.52,24,420.38,0,2026-02-23,pagado
2004,2560,2025-09-12,11257.14,9.1,24,514.78,7273.09,2027-09-12,activo
2005,2561,2026-03-22,3189.31,9.15,48,79.6,3022.2,2030-03-22,activo
2006,2562,2025-06-29,29384.22,9.99,36,948.02,20546.05,2028-06-28,activo
2007,2563,2025-09-22,4677.57,10.03,12,411.29,1213.63,2026-09-22,mora
2008,2564,2026-05-05,17851.87,9.09,72,322.57,17664.53,2032-05-04,activo
2009,2565,2024-08-21,7275.32,8.82,12,635.64,0,2025-08-21,pagado
2010,2566,2026-03-22,23369.16,7.12,60,464.12,22386.97,2031-03-22,activo
2011,2568,2023-12-07,19415.17,10.55,72,365.11,12521.49,2029-12-06,mora
2012,2569,2023-08-09,12885.55,8.9,72,231.61,7646.61,2029-08-08,mora
2013,2570,2023-04-23,198372.48,8.93,240,1775.53,185283.53,2043-04-23,mora
2014,2571,2024-03-11,6803.43,8.89,24,310.48,0,2026-03-11,pagado
2015,2572,2025-03-29,14338.25,10.72,84,243.42,12495.79,2032-03-28,activo
2016,2574,2023-12-20,319517.34,9.02,240,2879.18,303516.57,2043-12-20,mora
2017,2575,2024-10-14,3862.91,8.22,24,175.1,688.49,2026-10-14,mora
2018,2576,2026-03-26,18302.92,9.1,48,456.31,17343.14,2030-03-26,activo
2019,2577,2024-08-25,22434.69,11.01,60,487.86,15594.28,2029-08-25,mora
2020,2578,2026-03-05,36711.8,6.28,72,613.31,35867.23,2032-03-04,activo
2021,2579,2024-01-14,214318.99,6.83,240,1640.1,201108.42,2044-01-14,mora
2022,2580,2023-11-06,18440.43,9.46,48,462.92,6933.51,2027-11-06,mora
2023,2581,2025-01-06,17022.61,8.69,72,304.24,13556.72,2031-01-06,mora
2024,2582,2023-01-18,28897.12,8.62,60,594.52,10525.09,2028-01-18,activo
2025,2583,2023-11-25,263797.79,8.37,180,2577.09,238387.62,2038-11-25,mora
2026,2586,2025-09-09,5847.3,9.13,12,511.72,1511.94,2026-09-09,activo
2027,2587,2023-09-24,19800.29,8.18,24,897.17,0,2025-09-23,pagado
2028,2588,2023-09-26,24374.89,7.67,12,2116.63,0,2024-09-25,pagado
2029,2590,2023-01-09,20490.12,9.3,60,428.3,7172.0,2028-01-09,activo
2030,2591,2026-03-09,23209.64,10.76,36,757.23,21547.47,2029-03-08,activo
2031,2592,2023-06-28,25491.37,10.24,12,2243.91,0.41,2024-06-27,pagado
2032,2594,2026-05-20,14771.45,8.32,60,301.77,14572.1,2031-05-20,activo
2033,2595,2023-10-24,14808.39,8.0,60,300.29,7645.05,2028-10-23,mora
2034,2596,2023-07-28,43489.44,9.45,36,1392.0,1384.36,2026-07-27,mora
2035,2597,2026-04-29,277021.05,7.78,360,1990.25,276631.33,2056-04-29,activo
2036,2600,2023-10-03,29222.56,9.75,60,617.33,14910.63,2028-10-02,activo
2037,2601,2025-01-08,11611.21,8.62,24,528.41,3595.41,2027-01-08,activo
2038,2605,2023-01-21,4997.97,8.51,12,435.95,0,2024-01-21,pagado
2039,2607,2025-10-27,27434.19,10.62,72,516.89,25172.27,2031-10-27,activo
2040,2608,2023-08-28,11389.85,8.56,72,202.81,6731.11,2029-08-27,mora
2041,2609,2026-04-01,17569.52,9.4,48,440.54,16653.65,2030-04-01,activo
2042,2610,2024-08-03,140723.39,9.2,180,1443.77,131583.66,2039-08-04,activo
2043,2611,2025-08-14,16163.06,9.91,60,342.68,13991.58,2030-08-14,activo
2044,2612,2024-06-10,15466.27,10.1,72,287.32,11306.17,2030-06-10,mora
2045,2613,2024-04-11,34891.2,8.45,60,714.99,20989.19,2029-04-11,activo
2046,2614,2024-02-04,28839.72,9.82,12,2532.99,0.83,2025-02-03,pagado
2047,2615,2025-06-22,20812.28,9.16,48,519.47,16298.67,2029-06-22,activo
2048,2616,2026-04-21,3671.77,8.8,24,167.4,3389.79,2028-04-20,activo
2049,2617,2026-03-25,17545.24,9.26,72,318.52,16991.6,2032-03-24,activo
2050,2618,2026-04-07,11314.46,7.99,12,984.18,9490.72,2027-04-07,activo
2051,2619,2025-03-07,278049.97,9.02,180,2822.76,265641.25,2040-03-07,activo
2052,2620,2025-03-01,26487.46,8.79,36,839.7,15569.17,2028-02-29,activo
2053,2621,2024-11-23,43038.09,10.14,36,1391.64,21947.74,2027-11-23,activo
2054,2622,2024-06-14,14388.23,8.61,36,454.93,5213.04,2027-06-14,mora
2055,2623,2023-12-16,17261.82,10.66,60,372.37,9770.03,2028-12-15,activo
2056,2624,2024-06-05,13060.57,9.67,24,600.69,0.05,2026-06-05,pagado
2057,2625,2026-03-22,44161.11,8.75,72,790.6,42745.06,2032-03-21,activo
2058,2626,2026-02-07,23371.08,9.46,60,490.37,22132.01,2031-02-07,activo
2059,2627,2024-09-12,34658.28,9.67,48,873.61,21118.53,2028-09-12,mora
2060,2628,2026-01-02,6194.13,11.33,24,289.65,5016.26,2028-01-02,mora
2061,2629,2024-03-15,28202.79,10.46,60,605.61,17303.78,2029-03-15,activo
2062,2630,2025-07-03,22182.82,9.56,48,557.92,17402.61,2029-07-03,activo
2063,2632,2025-01-04,116414.66,8.57,240,1015.45,112892.68,2045-01-04,activo
2064,2633,2026-06-30,6475.56,9.53,24,297.41,6475.56,2028-06-29,activo
2065,2634,2026-06-30,3001.19,9.02,48,74.72,3001.19,2030-06-30,activo
2066,2635,2025-03-07,155951.2,9.27,180,1606.5,149136.55,2040-03-07,activo
2067,2636,2023-02-03,24692.66,8.64,60,508.26,8996.35,2028-02-03,activo
2068,2637,2025-06-04,2123.58,8.64,48,52.49,1659.07,2029-06-04,impagado
2069,2638,2026-06-07,26571.68,10.17,36,859.49,26571.68,2029-06-06,activo
2070,2639,2026-02-07,159404.18,10.45,180,1756.71,157910.55,2041-02-07,activo
2071,2640,2023-01-26,17864.47,10.77,60,386.33,6723.64,2028-01-26,mora
2072,2641,2026-03-03,298805.78,10.21,180,3250.32,296663.72,2041-03-03,activo
2073,2642,2025-05-05,27521.08,10.64,12,2427.78,0,2026-05-05,pagado
2074,2643,2025-05-24,24200.75,9.26,24,1108.45,11647.86,2027-05-24,mora
2075,2644,2023-04-20,29421.37,11.11,36,964.7,2.18,2026-04-19,mora
2076,2645,2026-06-05,29599.36,8.75,12,2585.11,29599.36,2027-06-05,activo
2077,2647,2026-06-22,13623.52,10.23,24,630.13,13623.52,2028-06-21,activo
2078,2648,2024-07-25,24498.27,9.22,36,781.5,9635.29,2027-07-25,mora
2079,2649,2025-11-25,7605.41,9.57,24,349.44,5534.89,2027-11-25,activo
2080,2650,2023-10-16,17797.19,10.49,60,382.44,9462.22,2028-10-15,mora
2081,2651,2025-06-04,18798.29,10.05,24,867.91,9083.45,2027-06-04,activo
2082,2652,2025-02-28,12097.22,10.59,48,310.25,8616.71,2029-02-28,mora
2083,2653,2025-03-20,28625.8,9.26,12,2506.88,0,2026-03-20,pagado
2084,2654,2023-03-10,8014.85,8.96,36,254.72,0.04,2026-03-09,pagado
2085,2655,2024-03-14,8868.86,8.06,60,180.1,5313.8,2029-03-14,activo
2086,2656,2025-10-12,21762.12,7.47,36,676.65,17337.16,2028-10-11,activo
2087,2657,2024-09-13,22914.12,7.73,36,715.18,10195.01,2027-09-13,mora
2088,2658,2026-06-14,9201.0,9.89,12,808.46,9201.0,2027-06-14,activo
2089,2659,2026-05-12,3732.35,9.76,60,78.86,3683.85,2031-05-12,activo
2090,2662,2025-01-13,25210.03,8.29,48,618.83,17218.06,2029-01-13,activo
2091,2663,2024-11-17,19617.66,9.05,36,624.31,9925.43,2027-11-17,mora
2092,2665,2024-03-14,85372.28,7.84,240,705.53,81199.62,2044-03-14,impagado
2093,2666,2024-03-13,134748.08,7.45,240,1081.53,127571.42,2044-03-13,mora
2094,2668,2026-06-30,29896.45,8.43,60,612.31,29896.45,2031-06-30,activo
2095,2670,2025-09-05,16329.28,8.74,72,292.28,14722.91,2031-09-05,activo
2096,2671,2024-05-11,37050.61,7.63,84,570.67,27609.28,2031-05-11,mora
2097,2672,2024-02-11,28379.0,8.07,48,693.7,12943.16,2028-02-11,mora
2098,2673,2026-05-01,12011.66,9.52,84,196.44,11808.56,2033-04-30,activo
2099,2674,2026-06-30,13583.85,10.88,84,231.7,13583.85,2033-06-29,activo
2100,2675,2026-06-01,19227.65,7.56,72,332.98,19227.65,2032-05-31,activo
2101,2676,2023-04-01,15494.79,7.24,36,480.12,0.65,2026-03-31,pagado
2102,2677,2026-04-22,17854.39,9.33,48,447.09,17235.45,2030-04-22,activo
2103,2678,2024-09-27,5440.39,8.59,48,134.33,3287.18,2028-09-27,activo
2104,2679,2026-05-28,17705.03,10.15,60,377.46,17477.33,2031-05-28,activo
2105,2681,2023-12-04,27101.38,6.87,60,534.94,14258.76,2028-12-03,activo
2106,2684,2025-09-25,23108.51,9.49,60,485.18,20298.93,2030-09-25,activo
2107,2685,2026-06-03,24562.0,9.18,12,2150.03,24562.0,2027-06-03,activo
2108,2686,2023-04-04,220245.78,10.3,360,1981.61,216044.0,2053-04-04,activo
2109,2688,2023-12-10,37659.92,11.24,36,1237.22,6016.09,2026-12-09,activo
2110,2689,2026-06-27,10221.01,8.96,12,893.64,10221.01,2027-06-27,activo
2111,2690,2025-05-01,11696.41,9.39,60,245.01,9434.82,2030-05-01,activo
2112,2691,2024-06-17,29929.4,8.79,36,948.82,10861.93,2027-06-17,activo
2113,2692,2023-12-22,9812.33,11.83,60,217.41,5623.56,2028-12-21,mora
2114,2693,2026-02-24,6093.2,7.95,24,275.43,5143.56,2028-02-24,activo
2115,2694,2024-12-28,20563.05,9.47,12,1802.77,0,2025-12-28,pagado
2116,2696,2023-01-17,3677.61,8.51,36,116.11,0.01,2026-01-16,pagado
2117,2697,2025-11-08,44511.23,10.29,60,952.04,40414.55,2030-11-08,activo
2118,2698,2025-12-06,19466.9,9.17,24,890.83,14928.55,2027-12-06,activo
2119,2700,2023-07-17,23621.51,8.91,12,2064.77,0,2024-07-16,pagado
2120,2702,2023-04-29,257452.09,9.05,240,2323.91,240701.97,2043-04-29,activo
2121,2703,2024-01-30,18679.09,9.65,60,393.71,11066.66,2029-01-29,impagado
2122,2704,2026-02-03,31493.72,8.32,60,643.43,29775.66,2031-02-03,activo
2123,2705,2023-07-02,38163.39,8.53,60,783.55,17231.36,2028-07-01,mora
2124,2708,2025-01-16,5890.34,10.4,60,126.31,4518.24,2030-01-16,activo
2125,2710,2024-01-17,42047.07,9.45,36,1345.85,9133.38,2027-01-16,activo
2126,2711,2024-06-13,24094.66,9.46,48,604.93,13177.7,2028-06-13,activo
2127,2712,2023-11-03,14660.84,9.94,12,1288.53,0,2024-11-02,pagado
2128,2713,2023-05-25,21171.32,9.39,48,530.76,5574.28,2027-05-25,mora
2129,2715,2025-11-02,19676.42,11.02,48,508.78,17315.58,2029-11-02,impagado
2130,2716,2024-02-03,190935.42,10.91,360,1805.95,188623.63,2054-02-03,mora
