id_solicitud,id_cliente,fecha_solicitud,tipo_credito,importe_solicitado,plazo_meses,finalidad,score_solicitud,ratio_endeudamiento,estado_solicitud,motivo_rechazo
2298,3038,2024-03-04,personal,17583.85,12,liquidez,748,13.7,aprobada,\N
2299,3040,2025-05-10,personal,8729.68,12,liquidez,650,4.84,aprobada,\N
2300,3040,2024-07-01,personal,26072.11,60,vivienda,644,39.78,aprobada,\N
2301,3040,2026-01-03,personal,6241.33,60,vehiculo,663,39.21,aprobada,\N
2302,3041,2024-10-27,vehiculo,44488.1,60,liquidez,760,26.15,aprobada,\N
2303,3042,2024-12-04,personal,25658.06,60,vehiculo,743,28.35,aprobada,\N
2304,3043,2026-04-08,hipotecario,139499.29,360,liquidez,683,44.61,aprobada,\N
2305,3044,2026-01-03,personal,27080.25,60,reforma,685,28.96,rechazada,ingresos_insuficientes
2306,3044,2025-03-14,personal,2039.72,36,consumo,636,52.26,rechazada,ingresos_insuficientes
2307,3045,2025-12-20,personal,10102.05,24,reforma,761,36.89,aprobada,\N
2308,3045,2024-10-27,personal,27105.57,24,vivienda,792,41.11,aprobada,\N
2309,3047,2025-02-16,hipotecario,190172.53,300,consumo,728,34.7,aprobada,\N
2310,3050,2023-08-11,hipotecario,232395.37,360,consumo,727,38.86,aprobada,\N
2311,3050,2024-07-13,personal,13923.75,60,vehiculo,736,20.73,aprobada,\N
2312,3053,2025-07-01,personal,11209.47,24,vehiculo,825,21.26,aprobada,\N
2313,3054,2025-06-11,vehiculo,27228.95,48,reforma,834,17.44,aprobada,\N
2314,3054,2024-01-29,personal,7471.92,24,liquidez,868,13.12,aprobada,\N
2315,3056,2023-02-25,hipotecario,184856.81,180,liquidez,637,34.51,rechazada,criterios_riesgo
2316,3057,2024-04-01,hipotecario,147552.61,240,vivienda,608,70.1,rechazada,score_crediticio_bajo
2317,3058,2026-05-31,vehiculo,30991.48,72,liquidez,632,23.29,aprobada,\N
2318,3059,2024-05-26,personal,24217.73,36,vivienda,686,10.75,aprobada,\N
2319,3060,2024-12-15,personal,15143.6,48,reforma,637,51.86,aprobada,\N
2320,3060,2023-12-05,personal,9953.37,48,vivienda,693,44.4,aprobada,\N
2321,3062,2026-06-01,hipotecario,89035.4,360,vivienda,767,15.97,aprobada,\N
2322,3062,2026-05-31,vehiculo,42157.18,72,reforma,727,20.98,aprobada,\N
2323,3063,2024-06-21,vehiculo,21219.67,36,reforma,611,32.42,aprobada,\N
2324,3064,2026-02-11,vehiculo,19387.27,72,liquidez,495,59.73,rechazada,score_crediticio_bajo
2325,3065,2025-06-28,personal,26303.91,60,consumo,729,43.01,aprobada,\N
2326,3066,2023-01-06,personal,25946.18,36,reforma,765,16.94,aprobada,\N
2327,3066,2026-03-13,vehiculo,13063.97,84,reforma,754,34.52,aprobada,\N
2328,3066,2023-05-11,vehiculo,20753.74,72,liquidez,746,18.17,aprobada,\N
2329,3067,2025-08-25,personal,9976.27,36,consumo,843,32.12,rechazada,ingresos_insuficientes
2330,3067,2024-07-08,personal,21819.05,24,liquidez,855,39.12,rechazada,ingresos_insuficientes
2331,3067,2023-07-14,vehiculo,40883.02,84,consumo,884,29.99,rechazada,ingresos_insuficientes
2332,3068,2023-09-03,personal,7489.08,24,vehiculo,805,45.41,aprobada,\N
2333,3071,2024-07-26,personal,16387.6,60,liquidez,747,2.98,aprobada,\N
2334,3073,2025-03-03,personal,19196.95,60,reforma,777,34.54,aprobada,\N
2335,3074,2023-08-27,vehiculo,13476.16,48,reforma,692,20.81,aprobada,\N
2336,3075,2025-06-24,hipotecario,292028.22,180,consumo,780,36.41,rechazada,criterios_riesgo
2337,3077,2024-12-22,personal,20345.39,48,vehiculo,824,33.77,aprobada,\N
2338,3079,2024-08-18,hipotecario,155342.37,300,consumo,662,37.3,aprobada,\N
2339,3079,2025-10-03,personal,26831.39,60,vehiculo,599,69.25,rechazada,score_crediticio_bajo
2340,3080,2023-10-12,hipotecario,272621.18,240,consumo,746,31.11,aprobada,\N
2341,3081,2025-08-07,hipotecario,184690.23,240,vehiculo,720,57.76,rechazada,endeudamiento_elevado
2342,3082,2025-03-05,personal,29937.11,60,reforma,756,17.72,aprobada,\N
2343,3083,2023-01-31,personal,8491.71,36,reforma,614,51.78,rechazada,ingresos_insuficientes
2344,3084,2026-06-05,vehiculo,29642.78,60,vivienda,751,1.54,aprobada,\N
2345,3085,2023-05-01,personal,19965.98,48,liquidez,704,55.03,rechazada,endeudamiento_elevado
2346,3085,2025-01-24,personal,15416.29,60,liquidez,724,24.45,rechazada,ingresos_insuficientes
2347,3085,2024-08-24,personal,21701.63,24,vivienda,653,39.94,rechazada,ingresos_insuficientes
2348,3086,2025-05-26,personal,18829.79,24,consumo,663,40.62,aprobada,\N
2349,3087,2025-10-11,personal,3707.21,48,vivienda,715,29.27,aprobada,\N
2350,3089,2026-05-12,vehiculo,18350.27,60,vivienda,736,20.14,aprobada,\N
2351,3089,2026-03-23,hipotecario,88745.02,180,vehiculo,757,5.27,aprobada,\N
2352,3090,2026-03-05,personal,2398.7,12,vehiculo,869,36.48,aprobada,\N
2353,3091,2025-04-23,personal,9558.39,12,vehiculo,651,41.21,aprobada,\N
2354,3093,2025-09-22,vehiculo,20942.46,72,vivienda,529,49.92,rechazada,score_crediticio_bajo
2355,3095,2023-07-05,personal,14019.16,36,consumo,764,17.68,aprobada,\N
2356,3096,2024-09-13,hipotecario,291205.7,180,vivienda,589,50.85,rechazada,score_crediticio_bajo
2357,3096,2023-08-02,personal,17022.86,36,consumo,571,53.53,rechazada,score_crediticio_bajo
2358,3097,2026-03-22,personal,13188.34,60,vivienda,691,36.65,aprobada,\N
2359,3098,2024-02-02,personal,15037.62,12,liquidez,731,40.17,aprobada,\N
2360,3099,2024-05-24,hipotecario,216737.54,240,reforma,797,41.34,aprobada,\N
2361,3099,2023-03-24,hipotecario,317347.38,240,vehiculo,786,52.48,aprobada,\N
2362,3099,2025-09-10,personal,27448.83,48,liquidez,821,41.36,aprobada,\N
2363,3102,2023-10-11,vehiculo,41417.65,84,vehiculo,710,26.72,aprobada,\N
2364,3105,2026-02-21,hipotecario,143071.64,360,liquidez,663,37.63,rechazada,criterios_riesgo
2365,3110,2025-10-24,vehiculo,12132.35,84,reforma,789,23.12,aprobada,\N
2366,3111,2026-04-25,personal,26329.65,48,liquidez,749,24.37,aprobada,\N
2367,3113,2023-05-29,personal,28461.98,60,vehiculo,752,46.43,aprobada,\N
2368,3117,2026-06-06,personal,25387.7,60,vivienda,729,40.45,aprobada,\N
2369,3119,2025-10-29,personal,4491.09,12,vivienda,797,25.67,aprobada,\N
2370,3120,2023-12-26,hipotecario,294923.12,300,vehiculo,611,68.76,rechazada,endeudamiento_elevado
2371,3120,2025-12-19,vehiculo,30636.66,84,liquidez,670,18.17,aprobada,\N
2372,3122,2025-11-20,personal,3567.37,36,liquidez,659,41.52,aprobada,\N
2373,3123,2026-01-29,vehiculo,30602.13,48,vehiculo,658,25.13,aprobada,\N
2374,3124,2025-09-22,personal,9135.03,60,reforma,603,35.47,rechazada,score_crediticio_bajo
2375,3125,2023-10-28,vehiculo,15246.45,84,vehiculo,610,14.17,aprobada,\N
2376,3126,2026-02-27,vehiculo,40679.3,48,liquidez,685,13.86,aprobada,\N
2377,3126,2024-09-14,hipotecario,201011.37,360,reforma,675,48.21,rechazada,criterios_riesgo
2378,3127,2024-10-04,hipotecario,206945.89,240,vehiculo,710,46.48,aprobada,\N
2379,3128,2026-06-02,personal,18430.67,60,reforma,660,22.26,aprobada,\N
2380,3129,2025-01-27,personal,13915.43,24,reforma,782,34.5,aprobada,\N
2381,3132,2023-07-24,personal,15587.23,36,reforma,775,28.54,aprobada,\N
2382,3133,2024-10-15,hipotecario,135336.67,240,liquidez,750,53.98,aprobada,\N
2383,3133,2023-09-27,personal,17142.64,12,consumo,727,52.26,aprobada,\N
2384,3135,2023-12-15,hipotecario,241080.89,180,liquidez,763,32.15,aprobada,\N
2385,3135,2024-04-27,personal,27124.32,24,vivienda,729,13.59,aprobada,\N
2386,3136,2023-04-04,hipotecario,214518.05,180,vivienda,601,57.45,rechazada,score_crediticio_bajo
2387,3136,2025-04-16,hipotecario,79185.72,240,liquidez,545,59.64,rechazada,score_crediticio_bajo
2388,3138,2026-06-27,personal,22477.8,24,vehiculo,606,38.95,rechazada,score_crediticio_bajo
2389,3138,2026-06-28,vehiculo,10259.55,72,liquidez,623,27.48,aprobada,\N
2390,3142,2026-06-30,personal,15289.72,48,vivienda,563,40.6,rechazada,score_crediticio_bajo
2391,3143,2026-06-30,personal,15342.3,60,vivienda,620,50.98,rechazada,ingresos_insuficientes
2392,3146,2026-03-08,personal,29843.92,48,liquidez,731,48.22,aprobada,\N
2393,3147,2025-09-11,personal,18449.67,60,liquidez,735,35.3,aprobada,\N
2394,3150,2023-01-30,hipotecario,113729.22,180,liquidez,696,27.94,aprobada,\N
2395,3153,2026-05-15,hipotecario,246005.95,240,consumo,743,39.31,aprobada,\N
2396,3154,2026-05-30,personal,24977.88,12,vehiculo,656,28.4,aprobada,\N
2397,3155,2026-04-20,vehiculo,11323.56,84,vehiculo,576,53.45,rechazada,score_crediticio_bajo
2398,3157,2025-08-08,vehiculo,9689.29,72,reforma,704,29.32,aprobada,\N
2399,3158,2023-02-28,hipotecario,211186.68,180,liquidez,672,46.54,aprobada,\N
2400,3158,2025-03-30,personal,7800.11,36,consumo,727,32.39,aprobada,\N
2401,3159,2026-04-12,personal,18111.75,12,liquidez,853,33.1,aprobada,\N
2402,3161,2025-11-29,hipotecario,222142.21,180,consumo,529,54.95,rechazada,score_crediticio_bajo
2403,3161,2026-01-30,vehiculo,32582.06,72,consumo,494,40.84,rechazada,score_crediticio_bajo
2404,3163,2023-12-08,hipotecario,152496.42,240,liquidez,688,28.87,aprobada,\N
2405,3164,2025-06-01,personal,28392.25,48,liquidez,871,19.48,aprobada,\N
2406,3164,2025-05-02,personal,24212.09,12,vehiculo,870,22.46,aprobada,\N
2407,3167,2024-04-18,personal,17180.56,60,vehiculo,790,25.11,aprobada,\N
2408,3172,2024-02-05,vehiculo,43374.64,72,consumo,767,23.8,aprobada,\N
2409,3181,2025-07-05,personal,10930.01,60,vivienda,625,43.36,aprobada,\N
2410,3181,2023-01-07,vehiculo,9427.03,72,liquidez,694,24.75,aprobada,\N
2411,3182,2025-11-22,hipotecario,293333.04,180,vehiculo,695,67.81,rechazada,endeudamiento_elevado
2412,3185,2024-09-21,vehiculo,17697.01,48,vivienda,617,21.56,aprobada,\N
2413,3185,2024-09-16,vehiculo,41493.99,36,vivienda,595,15.96,rechazada,score_crediticio_bajo
2414,3186,2024-02-28,personal,29693.5,36,liquidez,784,19.88,aprobada,\N
2415,3188,2023-01-11,personal,13412.86,12,vivienda,714,46.44,aprobada,\N
2416,3192,2026-06-29,vehiculo,44003.63,36,vivienda,704,21.36,aprobada,\N
2417,3192,2026-06-21,hipotecario,314563.75,360,vivienda,692,48.23,rechazada,criterios_riesgo
2418,3193,2025-11-18,personal,1914.43,60,vehiculo,632,36.98,aprobada,\N
2419,3195,2023-07-08,hipotecario,191211.52,360,vivienda,667,14.31,aprobada,\N
2420,3196,2025-02-27,personal,23789.1,24,reforma,764,28.76,aprobada,\N
2421,3196,2024-10-27,hipotecario,259404.23,180,vehiculo,752,19.13,aprobada,\N
2422,3198,2026-02-24,hipotecario,146899.44,300,vivienda,732,34.18,aprobada,\N
2423,3201,2024-08-17,personal,12388.54,60,vehiculo,609,29.34,rechazada,score_crediticio_bajo
2424,3203,2023-12-03,personal,6779.23,60,liquidez,645,12.86,aprobada,\N
2425,3203,2025-05-28,vehiculo,24513.12,48,liquidez,666,22.52,aprobada,\N
2426,3204,2025-07-30,vehiculo,35946.48,84,vehiculo,709,38.13,aprobada,\N
2427,3205,2026-05-14,hipotecario,309188.66,180,vivienda,631,78.16,rechazada,endeudamiento_elevado
2428,3206,2025-12-12,personal,25330.33,24,vivienda,743,30.21,aprobada,\N
2429,3207,2023-09-09,vehiculo,32825.49,72,vehiculo,745,40.72,aprobada,\N
2430,3209,2025-08-16,personal,10153.57,24,liquidez,694,31.55,aprobada,\N
2431,3210,2024-09-25,personal,21646.06,36,vivienda,743,17.28,aprobada,\N
2432,3211,2024-08-06,vehiculo,16886.41,84,consumo,784,35.31,aprobada,\N
2433,3215,2026-04-03,personal,25337.62,60,liquidez,828,31.99,aprobada,\N
2434,3215,2024-11-06,hipotecario,318496.79,240,vivienda,811,35.12,aprobada,\N
2435,3216,2026-04-24,hipotecario,292454.36,240,consumo,585,45.52,rechazada,score_crediticio_bajo
2436,3218,2025-04-25,personal,3979.55,48,reforma,800,26.1,aprobada,\N
2437,3220,2023-08-03,personal,25751.97,60,reforma,701,39.4,aprobada,\N
2438,3221,2023-02-24,personal,11897.93,48,vivienda,790,19.31,aprobada,\N
2439,3221,2023-04-29,vehiculo,35756.41,72,reforma,843,18.48,aprobada,\N
2440,3223,2024-11-07,personal,20762.74,36,vehiculo,718,33.65,aprobada,\N
2441,3223,2025-10-15,personal,22451.16,60,consumo,811,27.93,aprobada,\N
2442,3224,2024-07-11,personal,26822.38,60,liquidez,726,23.42,aprobada,\N
2443,3226,2023-06-28,vehiculo,26242.6,84,reforma,693,48.12,aprobada,\N
2444,3234,2023-05-05,hipotecario,170604.86,300,reforma,775,23.67,aprobada,\N
2445,3235,2025-04-18,vehiculo,25781.93,60,consumo,748,28.42,aprobada,\N
2446,3235,2024-01-25,hipotecario,86527.08,180,reforma,828,29.46,aprobada,\N
2447,3235,2025-01-15,personal,23704.95,36,reforma,748,18.51,aprobada,\N
2448,3236,2025-04-03,personal,23245.95,12,consumo,746,19.05,aprobada,\N
2449,3236,2025-09-23,personal,10848.91,12,vehiculo,712,30.78,aprobada,\N
2450,3238,2026-01-06,personal,14820.85,60,vivienda,795,0.18,aprobada,\N
2451,3238,2025-09-27,vehiculo,21142.45,84,vehiculo,788,26.23,aprobada,\N
2452,3239,2025-02-10,personal,13330.71,24,reforma,707,47.78,aprobada,\N
2453,3241,2024-11-08,hipotecario,301347.3,300,reforma,837,30.23,aprobada,\N
2454,3241,2025-02-07,personal,28933.51,12,consumo,832,38.9,aprobada,\N
2455,3241,2025-06-26,vehiculo,14805.87,36,vivienda,796,34.36,aprobada,\N
2456,3243,2024-12-04,hipotecario,94564.91,360,vivienda,761,39.54,rechazada,criterios_riesgo
2457,3246,2026-06-13,personal,19519.21,24,vehiculo,672,27.68,aprobada,\N
2458,3247,2026-06-30,personal,15750.69,48,reforma,715,23.37,aprobada,\N
2459,3251,2026-03-31,hipotecario,234342.18,180,vivienda,649,49.47,rechazada,criterios_riesgo
2460,3252,2026-04-05,personal,12319.72,12,vehiculo,786,41.01,aprobada,\N
2461,3252,2025-07-15,personal,15455.33,36,liquidez,807,27.1,aprobada,\N
2462,3254,2026-03-09,personal,4760.95,24,reforma,685,20.28,rechazada,ingresos_insuficientes
2463,3255,2024-02-26,hipotecario,132806.69,240,consumo,519,66.06,rechazada,score_crediticio_bajo
2464,3260,2023-09-15,personal,29478.73,48,liquidez,615,28.02,aprobada,\N
2465,3262,2025-11-30,vehiculo,12772.46,36,vivienda,739,29.44,aprobada,\N
2466,3262,2024-03-08,personal,14774.4,60,consumo,685,47.27,aprobada,\N
2467,3263,2023-03-21,personal,8968.62,36,vehiculo,638,33.72,aprobada,\N
2468,3263,2025-08-04,personal,9382.58,12,reforma,681,43.12,aprobada,\N
2469,3264,2025-02-20,personal,9010.82,60,reforma,706,37.61,aprobada,\N
2470,3268,2026-04-11,hipotecario,188973.39,240,liquidez,688,49.91,aprobada,\N
2471,3270,2026-04-30,personal,17975.96,24,vivienda,793,24.6,rechazada,ingresos_insuficientes
2472,3271,2023-11-22,vehiculo,42210.79,48,consumo,525,35.73,rechazada,score_crediticio_bajo
2473,3272,2024-02-20,hipotecario,318000.62,300,liquidez,766,43.7,aprobada,\N
2474,3272,2025-03-15,personal,15469.07,12,reforma,819,35.34,aprobada,\N
2475,3276,2026-05-22,vehiculo,23127.57,72,vehiculo,557,47.08,rechazada,score_crediticio_bajo
2476,3278,2023-03-23,personal,11220.69,60,consumo,752,27.35,aprobada,\N
2477,3279,2024-07-23,hipotecario,107709.98,240,consumo,562,89.98,rechazada,score_crediticio_bajo
2478,3279,2024-06-15,vehiculo,20749.46,84,consumo,623,48.79,rechazada,ingresos_insuficientes
2479,3285,2026-06-20,personal,14500.29,36,vehiculo,722,25.14,aprobada,\N
2480,3285,2026-06-08,vehiculo,37198.11,60,liquidez,730,17.65,aprobada,\N
2481,3286,2025-02-06,hipotecario,288316.25,240,reforma,681,20.49,aprobada,\N
2482,3286,2025-01-05,vehiculo,41884.26,48,vivienda,683,11.44,aprobada,\N
2483,3287,2026-04-13,hipotecario,152373.75,360,vivienda,590,50.6,rechazada,score_crediticio_bajo
2484,3287,2026-04-09,personal,16203.47,36,liquidez,580,39.48,rechazada,score_crediticio_bajo
2485,3288,2023-01-08,hipotecario,196619.72,240,vivienda,743,49.23,aprobada,\N
2486,3289,2026-03-19,vehiculo,25341.46,84,vehiculo,634,23.38,aprobada,\N
2487,3290,2026-06-25,personal,28863.15,48,consumo,740,44.16,aprobada,\N
2488,3291,2024-02-15,personal,21375.16,24,consumo,732,22.0,aprobada,\N
2489,3292,2024-03-26,personal,29573.92,24,reforma,547,57.01,rechazada,score_crediticio_bajo
2490,3293,2024-04-23,personal,15441.07,60,liquidez,797,14.6,aprobada,\N
2491,3295,2023-06-12,hipotecario,262586.07,240,consumo,580,69.0,rechazada,score_crediticio_bajo
2492,3296,2023-03-27,personal,21694.39,48,vivienda,684,31.76,aprobada,\N
2493,3297,2026-06-26,hipotecario,298216.92,300,consumo,758,53.97,rechazada,criterios_riesgo
2494,3300,2026-03-17,vehiculo,14867.99,48,vivienda,723,57.07,rechazada,endeudamiento_elevado
2495,3301,2025-12-15,vehiculo,19867.62,36,vivienda,680,36.07,aprobada,\N
2496,3302,2025-03-12,vehiculo,8504.05,36,vivienda,796,20.09,aprobada,\N
2497,3302,2023-02-14,vehiculo,32910.94,36,reforma,810,12.6,aprobada,\N
2498,3302,2024-06-13,personal,15411.35,24,consumo,804,21.4,aprobada,\N
2499,3303,2025-04-04,personal,12097.85,60,vivienda,766,42.4,aprobada,\N
2500,3303,2025-09-21,vehiculo,25353.37,36,consumo,749,27.89,aprobada,\N
2501,3304,2025-08-13,personal,14465.97,48,reforma,724,10.19,aprobada,\N
2502,3304,2025-11-01,personal,10816.52,24,vehiculo,692,25.22,aprobada,\N
2503,3305,2025-11-06,personal,13399.47,60,vivienda,767,11.51,aprobada,\N
2504,3306,2025-09-08,personal,13613.69,36,vehiculo,711,47.33,aprobada,\N
2505,3308,2024-12-18,vehiculo,22758.39,72,consumo,683,25.99,aprobada,\N
2506,3311,2023-03-15,vehiculo,21096.48,60,consumo,693,34.17,aprobada,\N
2507,3311,2024-09-16,vehiculo,41664.88,84,consumo,682,46.8,aprobada,\N
2508,3313,2023-07-29,hipotecario,251690.63,180,liquidez,659,44.75,rechazada,criterios_riesgo
2509,3315,2024-06-10,personal,21812.1,48,liquidez,712,25.61,aprobada,\N
2510,3317,2023-07-29,personal,28036.13,12,vivienda,563,57.66,rechazada,score_crediticio_bajo
2511,3326,2023-02-03,personal,12374.8,12,liquidez,539,53.01,rechazada,score_crediticio_bajo
2512,3329,2026-04-05,hipotecario,180288.14,300,vivienda,530,60.77,rechazada,score_crediticio_bajo
2513,3330,2024-08-03,personal,25863.54,48,vivienda,718,21.72,aprobada,\N
2514,3331,2025-09-23,personal,26282.84,48,consumo,740,30.25,aprobada,\N
2515,3331,2026-03-09,vehiculo,22147.95,84,vehiculo,729,20.75,aprobada,\N
2516,3332,2026-02-17,personal,11911.71,24,consumo,717,16.56,aprobada,\N
2517,3333,2025-03-10,personal,4852.78,48,reforma,580,49.58,rechazada,score_crediticio_bajo
2518,3334,2024-01-14,personal,8578.31,24,liquidez,731,41.54,aprobada,\N
2519,3340,2026-06-12,hipotecario,253365.79,240,vehiculo,701,22.74,aprobada,\N
2520,3341,2024-11-30,personal,11508.49,12,vehiculo,584,43.85,rechazada,score_crediticio_bajo
2521,3343,2025-05-01,hipotecario,129274.48,180,vehiculo,642,47.23,aprobada,\N
2522,3344,2024-07-07,personal,5921.72,60,liquidez,682,35.96,aprobada,\N
2523,3346,2023-02-18,vehiculo,37932.59,72,liquidez,576,26.58,rechazada,score_crediticio_bajo
2524,3346,2026-04-03,personal,27794.71,12,vivienda,522,29.11,rechazada,score_crediticio_bajo
2525,3347,2024-01-02,personal,16247.51,60,vehiculo,681,45.75,aprobada,\N
2526,3347,2023-11-18,personal,16336.94,36,reforma,725,34.52,aprobada,\N
2527,3349,2026-05-20,vehiculo,28406.61,84,liquidez,693,46.38,aprobada,\N
2528,3350,2023-09-12,vehiculo,25417.29,48,consumo,815,21.06,aprobada,\N
2529,3352,2024-07-19,vehiculo,32768.97,84,consumo,747,2.89,aprobada,\N
2530,3353,2026-02-28,personal,22549.13,60,reforma,592,26.06,rechazada,score_crediticio_bajo
2531,3354,2024-01-05,vehiculo,40792.38,48,consumo,666,40.01,aprobada,\N
2532,3356,2025-12-22,vehiculo,30148.38,84,vehiculo,618,28.06,rechazada,ingresos_insuficientes
2533,3358,2023-07-19,personal,5225.86,36,vehiculo,740,23.54,aprobada,\N
2534,3358,2025-01-02,personal,2807.83,12,consumo,699,31.34,aprobada,\N
2535,3359,2024-02-08,personal,16801.44,60,vivienda,626,28.62,aprobada,\N
2536,3360,2024-01-12,personal,27456.09,36,reforma,710,39.23,aprobada,\N
2537,3361,2025-11-16,personal,2248.45,48,vivienda,673,31.87,aprobada,\N
2538,3361,2023-02-22,personal,28346.06,24,vivienda,722,9.38,aprobada,\N
2539,3363,2023-03-27,personal,26933.59,60,liquidez,672,8.92,aprobada,\N
2540,3365,2026-06-30,vehiculo,39029.57,60,vivienda,719,33.41,aprobada,\N
2541,3366,2025-09-03,personal,21518.13,60,consumo,801,15.26,aprobada,\N
2542,3367,2025-08-12,vehiculo,9318.58,60,vehiculo,786,22.13,aprobada,\N
2543,3370,2025-06-15,hipotecario,224026.69,180,consumo,676,32.02,aprobada,\N
2544,3372,2026-01-15,personal,18909.01,36,vivienda,601,13.3,rechazada,score_crediticio_bajo
2545,3372,2025-09-29,personal,22640.64,24,vehiculo,595,21.63,rechazada,score_crediticio_bajo
2546,3374,2026-06-05,vehiculo,38960.2,48,vehiculo,790,29.77,aprobada,\N
2547,3375,2024-09-05,personal,15459.36,60,liquidez,708,12.09,aprobada,\N
2548,3377,2023-05-10,personal,4502.27,12,consumo,532,33.09,rechazada,score_crediticio_bajo
2549,3378,2024-11-29,vehiculo,42849.96,48,vehiculo,608,54.83,rechazada,score_crediticio_bajo
2550,3379,2026-04-01,personal,2214.67,12,consumo,786,19.19,aprobada,\N
2551,3380,2026-02-04,personal,20807.87,48,consumo,748,10.2,aprobada,\N
2552,3380,2026-03-17,personal,6586.2,48,vehiculo,745,6.79,aprobada,\N
2553,3380,2025-05-13,personal,19190.91,12,reforma,742,31.96,aprobada,\N
2554,3382,2024-07-29,vehiculo,41000.74,48,reforma,801,12.52,aprobada,\N
2555,3383,2025-07-13,vehiculo,19029.41,84,liquidez,577,41.61,rechazada,score_crediticio_bajo
2556,3383,2025-12-28,personal,20574.03,36,vivienda,620,28.17,aprobada,\N
2557,3388,2024-12-11,personal,24901.83,12,consumo,697,28.33,aprobada,\N
2558,3388,2023-05-05,personal,13925.27,48,vivienda,737,26.13,aprobada,\N
2559,3388,2024-02-16,personal,9153.8,24,vehiculo,681,34.91,aprobada,\N
2560,3389,2025-08-31,personal,11257.14,24,vehiculo,743,30.29,aprobada,\N
2561,3392,2026-03-12,personal,3189.31,48,liquidez,728,21.55,aprobada,\N
2562,3392,2025-06-24,personal,29384.22,36,reforma,722,26.65,aprobada,\N
2563,3392,2025-09-12,personal,4677.57,12,vivienda,709,43.0,aprobada,\N
2564,3393,2026-04-26,vehiculo,17851.87,72,liquidez,712,24.53,aprobada,\N
2565,3394,2024-08-19,personal,7275.32,12,vehiculo,729,5.8,aprobada,\N
2566,3395,2026-03-14,personal,23369.16,60,reforma,843,10.27,aprobada,\N
2567,3399,2026-04-16,vehiculo,27357.88,72,vehiculo,524,51.46,rechazada,score_crediticio_bajo
