id_cliente,fecha_alta,fecha_nacimiento,genero,estado_civil,nivel_estudios,situacion_laboral,antiguedad_laboral_anios,ingresos_mensuales,num_dependientes,tipo_vivienda,provincia,estado_cliente
2482,2009-03-29,1976-07-31,mujer,viudo,posgrado,empleado,2.4,2239.82,3,hipotecada,Madrid,activo
2483,2005-12-27,1985-11-24,hombre,viudo,secundaria,empleado,0,1733.47,2,propia,Málaga,activo
2484,2015-12-14,1983-07-28,hombre,viudo,secundaria,jubilado,\N,1547.81,2,hipotecada,Alicante,activo
2485,2014-10-18,1980-11-08,hombre,soltero,universitario,empleado,18.0,1435.41,0,propia,Zaragoza,activo
2486,2016-09-28,1976-04-29,hombre,divorciado,posgrado,empleado,2.4,4072.56,0,hipotecada,Málaga,activo
2487,2016-03-24,1965-10-16,mujer,casado,bachillerato,empleado,12.1,1832.13,1,propia,A Coruña,activo
2488,2007-10-02,1975-04-11,mujer,divorciado,universitario,empleado,1.7,2550.09,2,familiar,Málaga,activo
2489,2025-09-19,1971-11-11,mujer,viudo,formacion_profesional,desempleado,4.9,655.32,1,alquiler,Alicante,activo
2490,2018-03-19,1971-09-24,hombre,viudo,universitario,desempleado,0,8.91,0,alquiler,Murcia,activo
2491,2023-04-25,1982-12-23,hombre,divorciado,bachillerato,empleado,2.0,2045.38,0,alquiler,Zaragoza,inactivo
2492,2011-12-22,1978-11-20,mujer,viudo,universitario,empleado,4.8,1905.98,1,hipotecada,Vizcaya,activo
2493,2015-09-09,1990-12-29,mujer,viudo,universitario,autonomo,8.3,2356.91,2,propia,Vizcaya,activo
2494,2021-10-13,2003-06-14,mujer,casado,bachillerato,empleado,5,2156.98,2,hipotecada,Málaga,activo
2495,2020-08-14,1982-09-26,hombre,soltero,universitario,empleado,10.3,3365.38,0,alquiler,Madrid,activo
2496,2016-12-28,1991-10-02,mujer,soltero,formacion_profesional,empleado,9.2,2195.79,1,propia,Alicante,activo
2497,2026-04-26,2008-01-05,mujer,casado,universitario,autonomo,0,2788.3,3,alquiler,Barcelona,inactivo
2498,2017-06-10,1989-12-09,mujer,casado,universitario,jubilado,\N,1378.45,0,alquiler,A Coruña,activo
2499,2023-08-20,2000-09-28,mujer,soltero,universitario,autonomo,7,4888.6,1,familiar,Alicante,activo
2500,2011-11-17,1963-08-27,mujer,divorciado,bachillerato,empleado,14.2,950,1,alquiler,Zaragoza,activo
2501,2015-04-07,1974-09-02,hombre,soltero,bachillerato,empleado,2.1,2104.4,1,familiar,Murcia,inactivo
2502,2020-03-30,1976-06-01,mujer,casado,universitario,desempleado,0,283.04,2,hipotecada,Valencia,activo
2503,2021-10-13,2002-05-10,mujer,casado,universitario,empleado,6,3185.79,0,hipotecada,Málaga,activo
2504,2020-06-12,1981-11-29,otro,divorciado,secundaria,empleado,3.9,1338.64,2,propia,Sevilla,activo
2505,2013-08-06,1979-04-25,hombre,divorciado,secundaria,empleado,7.8,1525.08,0,propia,Valencia,activo
2506,2008-03-02,1984-05-30,hombre,soltero,universitario,estudiante,0,426.85,3,hipotecada,Sevilla,activo
2507,2026-02-14,1985-02-24,hombre,soltero,formacion_profesional,empleado,13.0,1093.39,2,hipotecada,Barcelona,activo
2508,2022-05-07,1990-06-18,mujer,viudo,formacion_profesional,empleado,10.5,2132.61,1,hipotecada,Murcia,activo
2509,2012-12-14,1964-11-19,hombre,soltero,formacion_profesional,empleado,10.3,2111.11,3,familiar,Valencia,activo
2510,2014-02-11,1973-12-13,mujer,casado,formacion_profesional,empleado,0,1581.25,1,propia,Valencia,activo
2511,2022-02-21,1996-05-26,hombre,viudo,universitario,empleado,6.7,2471.98,1,hipotecada,A Coruña,activo
2512,2024-11-09,1955-08-06,hombre,casado,universitario,empleado,3.9,1642.66,1,hipotecada,Madrid,activo
2513,2015-02-03,1981-03-09,hombre,divorciado,formacion_profesional,jubilado,\N,1659.4,4,hipotecada,Barcelona,activo
2514,2026-01-25,1990-02-03,mujer,divorciado,universitario,empleado,10.0,2707.28,0,propia,Málaga,activo
2515,2009-05-21,1987-02-23,mujer,viudo,universitario,empleado,6.1,3294.96,0,propia,Valencia,activo
2516,2022-01-19,1973-07-12,mujer,viudo,formacion_profesional,jubilado,\N,1563.75,0,alquiler,Zaragoza,activo
2517,2023-11-08,2003-04-12,hombre,casado,bachillerato,empleado,5,3482.63,1,hipotecada,Sevilla,activo
2518,2012-09-29,1994-06-10,hombre,viudo,posgrado,empleado,10.8,1917.94,2,alquiler,Zaragoza,activo
2519,2014-04-08,1969-09-21,hombre,casado,bachillerato,empleado,14.1,1163.11,0,hipotecada,Alicante,activo
2520,2020-07-13,1988-01-01,mujer,soltero,formacion_profesional,desempleado,0,881.26,2,hipotecada,Sevilla,activo
2521,2013-05-14,1990-10-21,mujer,viudo,formacion_profesional,empleado,11.9,3639.94,2,hipotecada,Zaragoza,activo
2522,2005-04-14,1970-12-03,hombre,viudo,universitario,empleado,4.3,3133.19,0,alquiler,Valencia,activo
2523,2024-11-25,1968-03-28,mujer,casado,formacion_profesional,empleado,10.4,1532.38,0,propia,Murcia,activo
2524,2011-10-10,1987-05-27,hombre,soltero,bachillerato,empleado,7.9,2075.3,0,alquiler,Valencia,activo
2525,2022-05-13,1990-06-22,hombre,casado,bachillerato,desempleado,0,715.73,0,hipotecada,Madrid,inactivo
2526,2021-01-24,1966-05-17,mujer,soltero,formacion_profesional,jubilado,\N,1167.43,1,alquiler,A Coruña,activo
2527,2026-02-28,2008-01-14,hombre,soltero,secundaria,empleado,0,3685.35,1,familiar,Vizcaya,activo
2528,2017-03-27,1992-04-12,mujer,divorciado,bachillerato,empleado,1.0,2042.95,0,alquiler,Valencia,activo
2529,2022-07-06,1996-07-16,mujer,casado,universitario,estudiante,0,959.82,1,hipotecada,Alicante,activo
2530,2017-09-08,1981-12-18,mujer,viudo,posgrado,autonomo,7.7,3988.12,0,hipotecada,A Coruña,inactivo
2531,2013-03-14,1991-07-02,mujer,viudo,formacion_profesional,empleado,5.3,2143.08,1,propia,Barcelona,activo
2532,2024-07-06,1993-01-29,mujer,viudo,posgrado,autonomo,15,2130.98,0,hipotecada,Valencia,activo
2533,2010-09-21,1987-02-12,mujer,viudo,universitario,empleado,9.1,3691.44,3,alquiler,Barcelona,activo
2534,2024-11-26,2003-03-06,hombre,soltero,bachillerato,empleado,0,1122.05,0,alquiler,Sevilla,activo
2535,2017-08-16,1989-02-13,hombre,casado,bachillerato,empleado,10.7,2182.95,3,hipotecada,Barcelona,activo
2536,2009-10-28,1985-12-15,hombre,casado,bachillerato,empleado,9.9,2714.86,1,hipotecada,Sevilla,activo
2537,2006-06-30,1982-07-19,hombre,soltero,bachillerato,empleado,8.0,1292.02,1,alquiler,Madrid,activo
2538,2007-03-12,1977-02-25,hombre,soltero,universitario,autonomo,1.7,2412.38,1,hipotecada,Barcelona,activo
2539,2013-06-09,1972-11-05,hombre,divorciado,universitario,estudiante,0,1050.02,2,propia,Sevilla,activo
2540,2026-06-11,2007-10-13,mujer,soltero,posgrado,empleado,0,3255.27,1,hipotecada,Murcia,activo
2541,2016-06-17,1995-06-26,otro,soltero,posgrado,empleado,10.7,2259.02,0,alquiler,Sevilla,activo
2542,2019-01-25,1981-02-06,hombre,casado,bachillerato,autonomo,8.8,3176.66,1,hipotecada,Vizcaya,activo
2543,2008-02-12,1977-03-03,mujer,soltero,bachillerato,autonomo,4.6,3626.08,0,propia,Murcia,activo
2544,2012-10-08,1980-09-15,hombre,soltero,secundaria,autonomo,1.2,3564.58,0,alquiler,Murcia,activo
2545,2014-03-25,1969-09-29,hombre,soltero,bachillerato,autonomo,0,2092.56,2,propia,A Coruña,activo
2546,2006-11-17,1985-01-28,hombre,divorciado,secundaria,empleado,4.9,1425.81,1,alquiler,Zaragoza,activo
2547,2016-11-01,1976-06-29,mujer,viudo,formacion_profesional,empleado,2.1,1697.01,0,alquiler,Madrid,activo
2548,2019-09-11,1974-09-18,mujer,soltero,secundaria,autonomo,10.7,2004.9,1,familiar,Murcia,activo
2549,2023-06-12,1995-04-07,hombre,divorciado,secundaria,autonomo,5.2,4321.61,1,hipotecada,Barcelona,activo
2550,2010-09-26,1986-03-24,hombre,soltero,secundaria,empleado,6.0,2253.49,0,alquiler,Málaga,activo
2551,2022-12-27,1985-10-30,mujer,casado,universitario,empleado,16.2,1889.65,1,propia,Málaga,activo
2552,2022-06-13,1994-06-02,mujer,soltero,universitario,autonomo,5.3,3111.99,3,familiar,Barcelona,activo
2553,2023-06-01,1963-02-11,hombre,soltero,universitario,estudiante,0,519.49,1,alquiler,Málaga,activo
2554,2021-03-02,1998-09-15,hombre,casado,universitario,autonomo,9,2419.25,3,alquiler,Málaga,activo
2555,2015-05-07,1989-07-05,hombre,casado,universitario,jubilado,\N,1548.03,0,propia,Zaragoza,activo
2556,2018-03-11,1967-08-10,mujer,viudo,posgrado,autonomo,1.7,1793.62,0,hipotecada,Sevilla,activo
2557,2022-04-12,1990-03-12,mujer,viudo,bachillerato,autonomo,9.2,3115.86,2,hipotecada,Vizcaya,activo
2558,2022-03-06,1986-01-24,mujer,divorciado,bachillerato,empleado,5.3,2266.93,1,propia,Barcelona,activo
2559,2023-02-09,1992-09-20,hombre,casado,universitario,empleado,12.6,2122.26,0,familiar,Alicante,inactivo
2560,2008-07-18,1985-08-12,hombre,divorciado,formacion_profesional,empleado,7.2,1405.77,0,propia,Zaragoza,activo
2561,2024-08-06,1959-04-02,hombre,divorciado,bachillerato,empleado,1.9,1594.76,2,alquiler,Barcelona,activo
2562,2026-02-27,1985-07-31,mujer,divorciado,posgrado,empleado,8.2,1782.39,0,alquiler,Málaga,activo
2563,2022-03-02,1979-04-07,mujer,viudo,bachillerato,desempleado,0,475.2,0,propia,Zaragoza,activo
2564,2025-05-29,1966-04-29,hombre,casado,universitario,empleado,10.2,3482.37,0,hipotecada,Murcia,activo
2565,2012-04-01,1977-03-18,mujer,soltero,formacion_profesional,empleado,11.8,4411.94,2,hipotecada,Madrid,activo
2566,2026-05-18,2008-02-18,hombre,divorciado,formacion_profesional,jubilado,\N,1950.21,1,alquiler,Sevilla,activo
2567,2008-11-06,1949-09-18,hombre,casado,universitario,empleado,10.8,1180.73,0,alquiler,Alicante,activo
2568,2023-05-07,1972-06-06,mujer,viudo,secundaria,empleado,5.4,4636.24,0,propia,A Coruña,activo
2569,2015-10-20,1990-11-15,mujer,soltero,formacion_profesional,empleado,4.3,2943.53,2,propia,Barcelona,activo
2570,2012-11-07,1977-05-19,hombre,divorciado,universitario,empleado,3.8,1917.47,4,propia,Murcia,activo
2571,2017-02-19,1966-08-18,hombre,divorciado,bachillerato,empleado,16.9,1621.55,1,propia,Murcia,activo
2572,2025-05-25,2000-08-18,mujer,soltero,formacion_profesional,desempleado,1.5,332.74,2,propia,Málaga,activo
2573,2020-03-07,1999-04-23,hombre,divorciado,universitario,empleado,3.2,2477.54,2,propia,Zaragoza,activo
2574,2020-11-23,1982-08-29,hombre,viudo,universitario,estudiante,0,511.34,1,hipotecada,Valencia,activo
2575,2010-02-25,1945-08-31,hombre,viudo,formacion_profesional,empleado,0,1744.94,1,alquiler,Barcelona,activo
2576,2013-04-11,1979-06-11,hombre,soltero,posgrado,empleado,2.7,2835.85,2,alquiler,Alicante,activo
2577,2024-08-13,1986-06-17,mujer,viudo,bachillerato,empleado,1.0,1783.36,0,alquiler,Murcia,activo
2578,2005-05-21,1972-12-11,mujer,casado,formacion_profesional,estudiante,0,582.98,0,hipotecada,Alicante,activo
2579,2023-10-22,1978-01-22,hombre,divorciado,posgrado,autonomo,10.3,6170.58,0,hipotecada,Sevilla,activo
2580,2016-02-15,1989-01-17,mujer,soltero,universitario,empleado,3.4,1286.77,0,hipotecada,Alicante,activo
2581,2021-08-28,1995-07-17,mujer,divorciado,universitario,desempleado,5.3,427.43,1,hipotecada,Zaragoza,activo
2582,2026-01-16,1976-01-13,mujer,soltero,universitario,desempleado,0,976.54,0,hipotecada,Valencia,activo
2583,2024-05-15,1987-04-12,mujer,viudo,formacion_profesional,empleado,8.1,2635.43,0,hipotecada,A Coruña,activo
2584,2025-10-08,2007-09-16,mujer,divorciado,universitario,empleado,0,4098.48,0,propia,Valencia,activo
2585,2008-03-21,1980-02-07,otro,viudo,formacion_profesional,empleado,2.9,2954.37,1,propia,Valencia,activo
2586,2011-05-19,1958-08-21,hombre,casado,bachillerato,empleado,7.0,1414.36,0,hipotecada,Barcelona,activo
2587,2016-10-28,1986-05-26,mujer,casado,universitario,empleado,8.9,2245.69,0,hipotecada,Madrid,activo
2588,2007-04-19,1977-02-04,otro,casado,secundaria,autonomo,11.6,3315.53,0,hipotecada,Málaga,activo
2589,2025-05-01,2007-02-07,mujer,casado,secundaria,empleado,1,1760.03,1,alquiler,Vizcaya,activo
2590,2015-10-23,1996-09-27,mujer,viudo,posgrado,autonomo,0,3252.58,1,hipotecada,Murcia,inactivo
2591,2021-10-25,1999-03-01,hombre,soltero,universitario,empleado,4.4,3539.62,1,hipotecada,Málaga,activo
2592,2013-01-13,1974-03-19,hombre,divorciado,formacion_profesional,desempleado,0.6,812.26,0,propia,Madrid,activo
2593,2024-10-30,2006-04-22,mujer,divorciado,formacion_profesional,autonomo,2,1451.06,2,hipotecada,Murcia,activo
2594,2014-09-11,1970-06-22,mujer,divorciado,formacion_profesional,empleado,7.7,1915.8,0,alquiler,Alicante,bloqueado
2595,2011-05-30,1965-11-27,hombre,soltero,bachillerato,empleado,16.7,2665.19,2,alquiler,Alicante,activo
2596,2025-09-24,2007-04-06,hombre,casado,universitario,empleado,1,2213.13,0,alquiler,Vizcaya,activo
2597,2025-07-07,1987-07-24,hombre,divorciado,universitario,desempleado,0,736.29,2,propia,A Coruña,activo
2598,2023-08-12,2002-02-09,mujer,casado,bachillerato,desempleado,6.6,0,4,alquiler,Madrid,activo
2599,2011-10-20,1985-04-05,mujer,viudo,formacion_profesional,estudiante,0,1569.44,3,alquiler,Málaga,activo
2600,2016-04-06,1985-05-26,mujer,divorciado,formacion_profesional,empleado,7.0,3369.15,0,familiar,A Coruña,activo
2601,2009-01-04,1987-10-24,hombre,soltero,universitario,autonomo,4.1,3290.72,1,alquiler,Málaga,activo
2602,2011-02-09,1987-07-22,mujer,soltero,formacion_profesional,empleado,2.0,1008.92,0,propia,Murcia,activo
2603,2011-06-23,1987-01-06,hombre,viudo,formacion_profesional,autonomo,11.4,5501.92,1,familiar,Zaragoza,activo
2604,2006-03-04,1951-07-18,mujer,soltero,universitario,empleado,0.9,3712.99,1,alquiler,Alicante,activo
2605,2014-04-20,1985-11-27,mujer,casado,formacion_profesional,empleado,5.2,2375.57,0,alquiler,Madrid,activo
2606,2018-05-21,1999-01-22,hombre,divorciado,posgrado,autonomo,9,1421.13,0,alquiler,Zaragoza,activo
2607,2015-07-16,1994-09-01,mujer,divorciado,universitario,empleado,10.1,993.87,3,hipotecada,Alicante,activo
2608,2022-02-24,1998-10-05,hombre,viudo,posgrado,empleado,4.0,3900.77,4,propia,Valencia,activo
2609,2010-02-01,1987-07-04,hombre,casado,secundaria,empleado,7.1,1598.65,1,propia,Murcia,activo
2610,2007-12-14,1987-06-26,mujer,viudo,bachillerato,empleado,13.5,1771.82,1,familiar,Madrid,activo
2611,2010-01-28,1977-01-04,hombre,viudo,formacion_profesional,desempleado,5.0,484.81,0,hipotecada,Zaragoza,activo
2612,2015-03-15,1982-10-23,hombre,soltero,universitario,empleado,7.6,2456.77,2,hipotecada,Sevilla,activo
2613,2023-07-09,2000-04-10,otro,casado,universitario,empleado,7.3,1782.06,0,alquiler,Sevilla,activo
2614,2019-04-10,1992-01-08,mujer,viudo,universitario,empleado,14.5,2479.54,2,hipotecada,A Coruña,activo
2615,2016-05-04,1954-01-13,mujer,soltero,secundaria,autonomo,12.9,2454.75,3,familiar,Vizcaya,inactivo
2616,2015-06-20,1978-05-21,mujer,divorciado,formacion_profesional,empleado,8.3,3128.79,0,alquiler,Sevilla,activo
2617,2014-04-16,1970-04-10,mujer,viudo,universitario,jubilado,\N,1472.16,0,hipotecada,A Coruña,activo
2618,2005-09-10,1969-02-08,mujer,casado,bachillerato,desempleado,1.6,534.4,1,propia,Zaragoza,activo
2619,2012-05-27,1967-07-14,mujer,casado,secundaria,empleado,12.4,3683.65,0,alquiler,Murcia,activo
2620,2017-10-19,1998-05-27,hombre,soltero,formacion_profesional,autonomo,5.7,3964.53,0,propia,A Coruña,activo
2621,2025-03-05,1973-10-16,hombre,soltero,bachillerato,empleado,6.0,1884.15,0,hipotecada,Alicante,activo
2622,2008-02-02,1974-01-04,mujer,divorciado,universitario,empleado,2.8,4338.0,0,alquiler,Madrid,activo
2623,2011-11-03,1956-09-15,mujer,divorciado,formacion_profesional,empleado,0,1096.27,0,hipotecada,Alicante,activo
2624,2025-08-08,1980-03-01,mujer,soltero,universitario,empleado,5.5,3096.16,0,alquiler,Barcelona,activo
2625,2024-08-17,1989-12-08,mujer,casado,formacion_profesional,empleado,0.6,2481.0,2,propia,Barcelona,activo
2626,2022-07-30,1994-04-13,hombre,viudo,universitario,empleado,5.0,1848.08,0,familiar,Murcia,activo
2627,2025-03-29,1970-06-16,hombre,soltero,posgrado,estudiante,0,1042.12,0,propia,A Coruña,activo
2628,2021-06-05,1993-10-29,hombre,viudo,bachillerato,jubilado,\N,1411.37,0,hipotecada,Vizcaya,inactivo
2629,2014-06-07,1978-12-28,hombre,divorciado,formacion_profesional,empleado,17.5,2137.13,1,alquiler,Sevilla,activo
2630,2018-12-31,1997-06-13,mujer,soltero,universitario,empleado,3.9,2853.53,0,hipotecada,Zaragoza,activo
2631,2019-08-31,1984-09-22,mujer,viudo,universitario,empleado,12.2,2718.27,1,propia,Valencia,activo
2632,2024-08-07,2003-04-23,mujer,soltero,universitario,desempleado,0,1958.4,0,alquiler,Vizcaya,activo
2633,2011-11-11,1970-06-04,hombre,soltero,secundaria,empleado,10.1,1507.59,2,alquiler,Madrid,activo
2634,2015-02-10,1975-06-14,mujer,divorciado,bachillerato,empleado,0,2213.69,1,alquiler,A Coruña,activo
2635,2023-05-26,1964-03-04,mujer,casado,secundaria,empleado,3.1,1828.88,1,familiar,Zaragoza,activo
2636,2009-11-22,1989-01-31,mujer,soltero,secundaria,jubilado,\N,1380.95,2,familiar,Madrid,activo
2637,2021-12-13,1986-03-22,hombre,viudo,universitario,empleado,4.3,1312.19,1,hipotecada,A Coruña,activo
2638,2021-10-11,1987-06-13,hombre,viudo,secundaria,autonomo,0,3592.02,1,hipotecada,Valencia,inactivo
2639,2021-09-11,1990-10-06,mujer,soltero,universitario,jubilado,\N,2507.84,2,alquiler,Murcia,activo
2640,2020-02-27,1999-09-23,hombre,casado,universitario,empleado,6.4,1445.35,0,hipotecada,Murcia,activo
2641,2005-03-11,1985-07-04,mujer,divorciado,secundaria,empleado,7.2,2732.95,0,propia,Barcelona,activo
2642,2023-03-25,1982-05-22,hombre,casado,universitario,empleado,9.4,2022.47,0,hipotecada,Madrid,activo
2643,2026-03-03,1996-04-12,mujer,casado,bachillerato,jubilado,\N,2188.08,0,hipotecada,Sevilla,activo
2644,2005-04-17,1983-11-30,mujer,casado,formacion_profesional,empleado,1.1,2169.21,0,alquiler,Murcia,activo
2645,2017-08-23,1995-05-30,hombre,divorciado,formacion_profesional,jubilado,\N,1559.49,0,alquiler,Valencia,activo
2646,2014-12-12,1956-12-31,hombre,viudo,universitario,autonomo,12.2,5091.95,1,familiar,A Coruña,inactivo
2647,2026-06-24,2008-06-06,hombre,casado,universitario,empleado,0,2853.16,0,alquiler,Zaragoza,activo
2648,2015-07-20,1990-05-23,mujer,soltero,posgrado,empleado,14.2,1730.99,0,alquiler,Vizcaya,activo
2649,2006-07-09,1984-03-15,hombre,viudo,secundaria,estudiante,0,712.25,1,familiar,Málaga,activo
2650,2013-06-14,1969-01-05,hombre,divorciado,universitario,empleado,4.2,1778.36,0,alquiler,Zaragoza,inactivo
2651,2012-02-09,1986-05-22,mujer,viudo,bachillerato,estudiante,0,1043.24,2,alquiler,Sevilla,activo
2652,2020-04-09,1999-04-07,mujer,viudo,universitario,jubilado,\N,1674.47,0,hipotecada,Vizcaya,activo
2653,2026-02-16,2007-08-12,hombre,viudo,secundaria,empleado,0,2006.5,0,hipotecada,Zaragoza,activo
2654,2011-04-06,1980-08-01,hombre,soltero,universitario,empleado,5.3,4329.28,0,propia,A Coruña,bloqueado
2655,2017-02-11,1997-02-07,mujer,soltero,posgrado,desempleado,0.3,785.08,3,hipotecada,Alicante,activo
2656,2010-08-16,1978-09-08,hombre,divorciado,bachillerato,estudiante,0,888.62,0,hipotecada,A Coruña,activo
2657,2024-11-29,1974-10-03,hombre,casado,formacion_profesional,jubilado,\N,2283.79,0,propia,Sevilla,activo
2658,2014-09-02,1977-04-14,hombre,viudo,formacion_profesional,empleado,5.3,1870.36,1,propia,Vizcaya,activo
2659,2016-05-11,1996-04-20,mujer,viudo,posgrado,empleado,4.3,5321.65,0,alquiler,Málaga,activo
2660,2013-09-03,1973-11-18,hombre,casado,universitario,empleado,6.2,4286.64,3,alquiler,Valencia,activo
2661,2025-12-29,2007-08-08,mujer,viudo,secundaria,empleado,0,2039.6,0,alquiler,Alicante,activo
2662,2010-04-15,1976-06-23,mujer,divorciado,universitario,jubilado,\N,1691.63,1,hipotecada,Málaga,activo
2663,2021-07-25,2000-11-21,mujer,soltero,universitario,empleado,4.0,2499.05,4,hipotecada,Alicante,activo
2664,2022-11-19,2003-11-23,hombre,divorciado,formacion_profesional,jubilado,\N,2199.04,3,alquiler,Madrid,activo
2665,2022-02-08,1995-08-20,hombre,divorciado,universitario,empleado,6.1,3273.62,2,propia,Alicante,activo
2666,2021-08-05,1986-06-08,hombre,divorciado,bachillerato,autonomo,0,4560.58,1,hipotecada,A Coruña,activo
2667,2024-12-27,1962-12-19,mujer,divorciado,formacion_profesional,desempleado,2.8,1367.07,3,alquiler,Sevilla,activo
2668,2009-12-25,1990-04-16,hombre,soltero,formacion_profesional,empleado,8.5,2533.27,0,hipotecada,Madrid,activo
2669,2015-05-30,1966-07-15,mujer,soltero,universitario,autonomo,12.3,3219.28,0,alquiler,Barcelona,activo
2670,2017-02-17,1966-02-21,mujer,soltero,bachillerato,empleado,11.8,3152.81,2,familiar,Vizcaya,activo
2671,2008-09-20,1975-07-11,mujer,divorciado,universitario,empleado,15.7,2700.29,1,propia,Vizcaya,activo
2672,2024-04-12,1982-09-04,hombre,casado,formacion_profesional,jubilado,\N,1602.53,0,alquiler,Zaragoza,activo
2673,2024-02-02,1978-06-07,mujer,casado,formacion_profesional,empleado,7.8,3306.11,0,hipotecada,Valencia,activo
2674,2010-08-15,1964-10-24,mujer,casado,formacion_profesional,empleado,11.1,1764.71,2,alquiler,Málaga,activo
2675,2018-05-16,1986-03-15,otro,viudo,universitario,empleado,2.7,950,1,hipotecada,Málaga,activo
2676,2015-12-07,1988-09-19,mujer,divorciado,posgrado,autonomo,13.0,5771.66,0,alquiler,Murcia,inactivo
2677,2007-05-17,1979-07-28,hombre,soltero,formacion_profesional,empleado,0,1403.6,0,alquiler,Murcia,activo
2678,2016-11-14,1993-09-10,mujer,divorciado,formacion_profesional,empleado,3.2,2787.47,2,hipotecada,Vizcaya,activo
